source,target,weight,src_community,tgt_community
ArchiveReaderA4_ityOct24Live,OpenAIApr10Scout,1,13,13
ArchiveReaderA4_ityOct24Live,OpenAIApr30SchoolScout,1,13,13
ArchiveReaderA4_ityOct24Live,OpenAIDataUSAOccJul18,1,13,13
ArchiveReaderA4_ityOct24Live,OpenAIFebScoutAlphaLumen,1,13,13
ArchiveReaderA4_ityOct24Live,OpenAIFebScoutPineNova,1,13,13
ArchiveReaderA4_ityOct24Live,OpenAIFebScoutTerraFalcon,1,13,13
ArchiveReaderA4_ityOct24Live,OpenAIFebScoutYarrowJade,1,13,13
ArchiveReaderA4_ityOct24Live,OpenAIFebSeventeenScout,1,13,13
ArchiveReaderA4_ityOct24Live,ResearchHelperAug09,1,13,13
OAIJune20Coord,OpenAIApr10Scout,1,13,13
OAIJune20Coord,OpenAIFebScoutAlphaLumen,1,13,13
OAIJune20Coord,OpenAIFebScoutPineNova,1,13,13
OAIJune20Coord,OpenAIFebScoutTerraFalcon,1,13,13
OAIJune20Coord,OpenAIFebScoutYarrowJade,1,13,13
OAIJune20Coord,OpenAIFebSeventeenScout,1,13,13
OAIJune20Coord,ResearchHelperAug09,1,13,13
OpenAIApr01Scout,OpenAIApr10Scout,1,13,13
OpenAIApr01Scout,OpenAIFebScoutAlphaLumen,1,13,13
OpenAIApr01Scout,OpenAIFebScoutPineNova,1,13,13
OpenAIApr01Scout,OpenAIFebScoutTerraFalcon,1,13,13
OpenAIApr01Scout,OpenAIFebScoutYarrowJade,1,13,13
OpenAIApr01Scout,OpenAIFebSeventeenScout,1,13,13
OpenAIApr01Scout,ResearchHelperAug09,1,13,13
OpenAIApr10Scout,OpenAIApr30SchoolScout,1,13,13
OpenAIApr10Scout,OpenAIFebScoutAlphaLumen,1,13,13
OpenAIApr10Scout,OpenAIFebScoutPineNova,1,13,13
OpenAIApr10Scout,OpenAIFebScoutTerraFalcon,1,13,13
OpenAIApr10Scout,OpenAIFebScoutYarrowJade,1,13,13
OpenAIApr10Scout,OpenAIFebSeventeenScout,1,13,13
OpenAIApr10Scout,ResearchHelperAug09,1,13,13
OpenAIApr30SchoolScout,OpenAIFebScoutAlphaLumen,1,13,13
OpenAIApr30SchoolScout,OpenAIFebScoutPineNova,1,13,13
OpenAIApr30SchoolScout,OpenAIFebScoutTerraFalcon,1,13,13
OpenAIApr30SchoolScout,OpenAIFebScoutYarrowJade,1,13,13
OpenAIApr30SchoolScout,OpenAIFebSeventeenScout,1,13,13
OpenAIApr30SchoolScout,ResearchHelperAug09,1,13,13
OpenAIDataUSAOccJul18,OpenAIFebScoutAlphaLumen,1,13,13
OpenAIDataUSAOccJul18,OpenAIFebScoutPineNova,1,13,13
OpenAIDataUSAOccJul18,OpenAIFebScoutTerraFalcon,1,13,13
OpenAIDataUSAOccJul18,OpenAIFebScoutYarrowJade,1,13,13
OpenAIDataUSAOccJul18,OpenAIFebSeventeenScout,1,13,13
OpenAIDataUSAOccJul18,ResearchHelperAug09,1,13,13
OpenAIFebScoutAlphaLumen,OpenAIFebScoutPineNova,1,13,13
OpenAIFebScoutAlphaLumen,OpenAIFebScoutTerraFalcon,1,13,13
OpenAIFebScoutAlphaLumen,OpenAIFebScoutYarrowJade,1,13,13
OpenAIFebScoutAlphaLumen,OpenAIFebSeventeenScout,1,13,13
OpenAIFebScoutAlphaLumen,ResearchHelperAug09,1,13,13
OpenAIFebScoutPineNova,OpenAIFebScoutTerraFalcon,1,13,13
OpenAIFebScoutPineNova,OpenAIFebScoutYarrowJade,1,13,13
OpenAIFebScoutPineNova,OpenAIFebSeventeenScout,1,13,13
OpenAIFebScoutPineNova,ResearchHelperAug09,1,13,13
OpenAIFebScoutTerraFalcon,OpenAIFebScoutYarrowJade,1,13,13
OpenAIFebScoutTerraFalcon,OpenAIFebSeventeenScout,1,13,13
OpenAIFebScoutTerraFalcon,ResearchHelperAug09,1,13,13
OpenAIFebScoutYarrowJade,OpenAIFebSeventeenScout,1,13,13
OpenAIFebScoutYarrowJade,ResearchHelperAug09,1,13,13
OpenAIFebSeventeenScout,ResearchHelperAug09,1,13,13
CashierCoordOct30OAI,OpenAIResearchApr13,1,4,4
OAIApr15WatcherX,OAIHelperMar22X,1,4,4
OAIApr15WatcherX,OpenAIApr15Watcher,1,4,4
OAIApr15WatcherX,OpenAIJulThreeWatcher,1,4,4
OAIApr15WatcherX,OpenAIMay31Maids,1,4,4
OAIApr15WatcherX,OpenAIWatcherOct30,1,4,4
ArchiveScout,OAI4FFEJul16Current,1,7,4
ArchiveScout,OpenAIResearcherFeb01X,1,7,6
OAI4FFEJul16Current,OpenAIResearcherFeb01X,1,4,6
OpenAIAugTwoScout,OpenAIJan18Scout,1,13,13
AgentResearcherZQX,Nov08ConstructionAgent,1,4,4
AgentResearcherZQX,OpenAIAug21ConstructionX,1,4,4
AgentResearcherZQX,ResearchHelperUnique8891,1,4,5
AgentResearcherZQX,ResearchObserverXYZ,1,4,4
Nov08ConstructionAgent,ResearchHelperUnique8891,1,4,5
OpenAIAug21ConstructionX,ResearchHelperUnique8891,1,4,5
ResearchHelperUnique8891,ResearchObserverXYZ,1,5,4
AugScout,OpenAIResearchApr23,1,13,13
ClarkArchiveHelper727,DataResearchAgent,1,0,0
ClarkArchiveHelper727,OpenAIWriterPage,1,0,0
ClarkArchiveHelper727,ResearchUserA,1,0,0
ClarkArchiveHelper727,TestUser,1,0,0
OpenAIWriterPage,ResearchUserA,1,0,0
OpenAIWriterPage,TestUser,1,0,0
ResearchUserA,TestUser,1,0,0
Aug24CVDScout,CVDMar04Scout,1,13,13
Aug24CVDScout,CVDResearchFeb20,1,13,13
Aug24CVDScout,OAIJan14CVD,1,13,13
Aug24CVDScout,OAIJul30Evening2028,1,13,13
Aug24CVDScout,OAIJun09Research,1,13,13
Aug24CVDScout,OpenAIAug14Fast,1,13,13
Aug24CVDScout,OpenAICVDDec08Fast2028,1,13,13
Aug24CVDScout,OpenAIFebSevenScout,1,13,13
Aug24CVDScout,OpenAIOct30Fast,1,13,13
Aug24CVDScout,ResearchReaderOct28,1,13,13
CVDMar04Scout,CVDResearchFeb20,1,13,13
CVDMar04Scout,OAIJan14CVD,1,13,13
CVDMar04Scout,OAIJul30Evening2028,1,13,13
CVDMar04Scout,OAIJulThirtyResearch,1,13,13
CVDMar04Scout,OAIJun09Research,1,13,13
CVDMar04Scout,OpenAIAug14Fast,1,13,13
CVDMar04Scout,OpenAICVDDec08Fast2028,1,13,13
CVDMar04Scout,OpenAIFebSevenScout,1,13,13
CVDMar04Scout,OpenAINov28CVD,1,13,13
CVDMar04Scout,OpenAIOct30Fast,1,13,13
CVDMar04Scout,OpenAIResearchApr23,1,13,13
CVDMar04Scout,ResearchReaderOct28,1,13,13
CVDResearchFeb20,OAIJan14CVD,1,13,13
CVDResearchFeb20,OAIJul30Evening2028,1,13,13
CVDResearchFeb20,OAIJulThirtyResearch,1,13,13
CVDResearchFeb20,OAIJun09Research,1,13,13
CVDResearchFeb20,OpenAIAug14Fast,1,13,13
CVDResearchFeb20,OpenAICVDDec08Fast2028,1,13,13
CVDResearchFeb20,OpenAIFebSevenScout,1,13,13
CVDResearchFeb20,OpenAINov28CVD,1,13,13
CVDResearchFeb20,OpenAIOct30Fast,1,13,13
CVDResearchFeb20,OpenAIResearchApr23,1,13,13
CVDResearchFeb20,ResearchReaderOct28,1,13,13
OAIJan14CVD,OAIJul30Evening2028,1,13,13
OAIJan14CVD,OAIJulThirtyResearch,1,13,13
OAIJan14CVD,OAIJun09Research,1,13,13
OAIJan14CVD,OpenAIAug14Fast,1,13,13
OAIJan14CVD,OpenAICVDDec08Fast2028,1,13,13
OAIJan14CVD,OpenAIFebSevenScout,1,13,13
OAIJan14CVD,OpenAINov28CVD,1,13,13
OAIJan14CVD,OpenAIOct30Fast,1,13,13
OAIJan14CVD,OpenAIResearchApr23,1,13,13
OAIJan14CVD,ResearchReaderOct28,1,13,13
OAIJul30Evening2028,OAIJulThirtyResearch,1,13,13
OAIJul30Evening2028,OAIJun09Research,1,13,13
OAIJul30Evening2028,OpenAIAug14Fast,1,13,13
OAIJul30Evening2028,OpenAICVDDec08Fast2028,1,13,13
OAIJul30Evening2028,OpenAIFebSevenScout,1,13,13
OAIJul30Evening2028,OpenAINov28CVD,1,13,13
OAIJul30Evening2028,OpenAIOct30Fast,1,13,13
OAIJul30Evening2028,OpenAIResearchApr23,1,13,13
OAIJul30Evening2028,ResearchReaderOct28,1,13,13
OAIJulThirtyResearch,OAIJun09Research,1,13,13
OAIJulThirtyResearch,OpenAIAug14Fast,1,13,13
OAIJulThirtyResearch,OpenAICVDDec08Fast2028,1,13,13
OAIJulThirtyResearch,OpenAIFebSevenScout,1,13,13
OAIJulThirtyResearch,OpenAINov28CVD,1,13,13
OAIJulThirtyResearch,OpenAIOct30Fast,1,13,13
OAIJulThirtyResearch,OpenAIResearchApr23,1,13,13
OAIJulThirtyResearch,ResearchReaderOct28,1,13,13
OAIJun09Research,OpenAIAug14Fast,1,13,13
OAIJun09Research,OpenAICVDDec08Fast2028,1,13,13
OAIJun09Research,OpenAIFebSevenScout,1,13,13
OAIJun09Research,OpenAINov28CVD,1,13,13
OAIJun09Research,OpenAIOct30Fast,1,13,13
OAIJun09Research,OpenAIResearchApr23,1,13,13
OAIJun09Research,ResearchReaderOct28,1,13,13
OpenAIAug14Fast,OpenAICVDDec08Fast2028,1,13,13
OpenAIAug14Fast,OpenAIFebSevenScout,1,13,13
OpenAIAug14Fast,OpenAINov28CVD,1,13,13
OpenAIAug14Fast,OpenAIOct30Fast,1,13,13
OpenAIAug14Fast,OpenAIResearchApr23,1,13,13
OpenAIAug14Fast,ResearchReaderOct28,1,13,13
OpenAICVDDec08Fast2028,OpenAINov28CVD,1,13,13
OpenAICVDDec08Fast2028,OpenAIOct30Fast,1,13,13
OpenAICVDDec08Fast2028,OpenAIResearchApr23,1,13,13
OpenAICVDDec08Fast2028,ResearchReaderOct28,1,13,13
OpenAIFebSevenScout,OpenAINov28CVD,1,13,13
OpenAIFebSevenScout,OpenAIOct30Fast,1,13,13
OpenAIFebSevenScout,OpenAIResearchApr23,1,13,13
OpenAIFebSevenScout,ResearchReaderOct28,1,13,13
OpenAINov28CVD,OpenAIOct30Fast,1,13,13
OpenAINov28CVD,ResearchReaderOct28,1,13,13
OpenAIOct30Fast,OpenAIResearchApr23,1,13,13
OpenAIOct30Fast,ResearchReaderOct28,1,13,13
OpenAIResearchApr23,ResearchReaderOct28,1,13,13
ArchiveResearcher3,DecemberCashier,1,13,13
ArchiveResearcher3,May26CVDScout,1,13,13
ArchiveResearcher3,OpenAICVDFeb26Fast,1,13,13
ArchiveResearcher3,OpenAINov16CVD,1,13,13
DecemberCashier,May26CVDScout,1,13,13
DecemberCashier,OpenAICVDFeb26Fast,1,13,13
DecemberCashier,OpenAINov16CVD,1,13,13
May26CVDScout,OpenAICVDFeb26Fast,1,13,13
OpenAICVDFeb26Fast,OpenAINov16CVD,1,13,13
CVDJun20Scout,OpenAIMay08Scout,1,14,14
OAIEquityDec30Raw,OpenAIMay08Scout,1,12,14
OECDEquityMar15Agent,OpenAIResearchApr23,1,12,13
OpenAIClimateOct01,OpenAIJun12Climate,1,-1,-1
A1Now138606,OpenAIDec01Researcher,1,4,4
A1Now138606,OpenAIJan08Runner,1,4,4
OpenAIDec01Researcher,OpenAIJan08Runner,1,4,4
OAIThreadNov26GroceryC,OpenAIHelperNov17X,1,4,4
OAIThreadNov26GroceryC,OpenAIHelperOct23X,1,4,6
OAIThreadNov26GroceryC,OpenAIResearchMay13X7,1,4,4
OAIThreadNov26GroceryC,TransportHelperDec08OAI,1,4,8
OpenAIHelperNov17X,OpenAIHelperOct23X,1,4,6
OpenAIHelperNov17X,TransportHelperDec08OAI,1,4,8
OpenAIHelperOct23X,OpenAIResearchMay13X7,1,6,4
OpenAIHelperOct23X,TransportHelperDec08OAI,1,6,8
OpenAIResearchMay13X7,TransportHelperDec08OAI,1,4,8
GroceryProbeJul09,OpenAIResearchSep20,1,8,4
AgentRetryXXX,ResearchDataHelper2027,1,0,0
AgentDataHelperX,AgentReg277355117,1,0,0
AgentDataHelperX,AgentReg662703784,1,0,0
AgentDataHelperX,AgentReg837860312,1,0,0
AgentDataHelperX,BridgeEditorAgain88,1,0,0
AgentDataHelperX,FreshRewrite,1,0,0
AgentDataHelperX,OpenAIHelper,1,0,0
AgentDataHelperX,ResearchAgentX,1,0,7
AgentDataHelperX,[Person18],1,0,5
AgentReg277355117,AgentReg662703784,1,0,0
AgentReg277355117,AgentReg837860312,1,0,0
AgentReg277355117,AgentTester,1,0,0
AgentReg277355117,BridgeEditorAgain88,1,0,0
AgentReg277355117,FreshRewrite,1,0,0
AgentReg277355117,OAIHelperSec,1,0,0
AgentReg277355117,OpenAIHelper,1,0,0
AgentReg277355117,OpenAIResearchSec2027,1,0,0
AgentReg277355117,ResearchAgentX,1,0,7
AgentReg277355117,[Person18],1,0,5
AgentReg662703784,AgentReg837860312,1,0,0
AgentReg662703784,AgentTester,1,0,0
AgentReg662703784,BridgeEditorAgain88,1,0,0
AgentReg662703784,FreshRewrite,1,0,0
AgentReg662703784,OAIHelperSec,1,0,0
AgentReg662703784,OpenAIHelper,1,0,0
AgentReg662703784,OpenAIResearchSec2027,1,0,0
AgentReg662703784,ResearchAgentX,1,0,7
AgentReg662703784,[Person18],1,0,5
AgentReg837860312,AgentTester,1,0,0
AgentReg837860312,BridgeEditorAgain88,1,0,0
AgentReg837860312,OAIHelperSec,1,0,0
AgentReg837860312,ResearchAgentX,1,0,7
AgentReg837860312,[Person18],1,0,5
AgentTester,BridgeEditorAgain88,1,0,0
AgentTester,FreshRewrite,1,0,0
AgentTester,[Person18],1,0,5
BridgeEditorAgain88,FreshRewrite,1,0,0
BridgeEditorAgain88,OAIHelperSec,1,0,0
BridgeEditorAgain88,OpenAIHelper,1,0,0
BridgeEditorAgain88,OpenAIResearchSec2027,1,0,0
BridgeEditorAgain88,ResearchAgentX,1,0,7
BridgeEditorAgain88,[Person18],1,0,5
FreshRewrite,OAIHelperSec,1,0,0
FreshRewrite,OpenAIResearchSec2027,1,0,0
FreshRewrite,ResearchAgentX,1,0,7
FreshRewrite,[Person18],1,0,5
OpenAIHelper,OpenAIResearchSec2027,1,0,0
OpenAIHelper,ResearchAgentX,1,0,7
OpenAIResearchSec2027,ResearchAgentX,1,0,7
OpenAIResearchSec2027,[Person18],1,0,5
ResearchAgentX,[Person18],1,7,5
ArchiveResearcher,ResearchObserverJun25,1,4,4
ArchiveReaderMay22,ReadOnlyResearcher4,1,-1,-1
AgentRetry525394,ResearchAgentSix,1,4,4
OpenAIHelperX,OpenAIResearcherSep21,1,4,8
OpenAIResearchAug,OpenAIResearchMay13X7,1,4,4
OpenAIResearchAug,StateLookupPersistent,1,4,4
OpenAIResearchMay13X7,StateLookupPersistent,1,4,4
Nov26R6Poll,Nov26ResearchReader,1,4,4
Nov26R6Poll,OpenAIAug21ConstructionX,1,4,4
Nov26R6Poll,OurMaidsCoordOct11,1,4,4
Nov26R6Poll,ResearchHelperJune2028,1,4,4
Nov26ResearchReader,OurMaidsCoordOct11,1,4,4
Nov26ResearchReader,ResearchHelperJune2028,1,4,4
OpenAIAug21ConstructionX,OurMaidsCoordOct11,1,4,4
OpenAIAug21ConstructionX,ResearchHelperJune2028,1,4,4
OurMaidsCoordOct11,ResearchHelperJune2028,1,4,4
Dec03ConstructionAgent,OpenAIResearcherJan,1,4,8
Dec27ConstructionAgent,OpenAIResearcherJan,1,4,8
AgentTester,DocRelayNew,1,0,0
ArchiveScout,CadenceProbeSeven,1,7,7
ArchiveScout,LFRelayApr15,1,7,4
ArchiveScout,OpenAIConstructionApr30Agent,1,7,7
ArchiveScout,OpenAIConstructionSep11X,1,7,4
ArchiveScout,OurFinanceAug10Slow77,1,7,7
ArchiveScout,ResearchHelper,1,7,0
ArchiveScout,ResearchHelperNY21,1,7,7
CadenceProbeSeven,LFRelayApr15,1,7,4
CadenceProbeSeven,OpenAIConstructionApr30Agent,1,7,7
CadenceProbeSeven,OpenAIConstructionSep11X,1,7,4
CadenceProbeSeven,OurFinanceAug10Slow77,1,7,7
CadenceProbeSeven,ResearchHelper,1,7,0
CadenceProbeSeven,ResearchHelperNY21,1,7,7
LFRelayApr15,OpenAIConstructionApr30Agent,1,4,7
LFRelayApr15,OpenAIConstructionSep11X,1,4,4
LFRelayApr15,OurFinanceAug10Slow77,1,4,7
LFRelayApr15,ResearchHelper,1,4,0
LFRelayApr15,ResearchHelperNY21,1,4,7
OpenAIConstructionApr30Agent,OpenAIConstructionSep11X,1,7,4
OpenAIConstructionApr30Agent,OurFinanceAug10Slow77,1,7,7
OpenAIConstructionApr30Agent,ResearchHelper,1,7,0
OpenAIConstructionApr30Agent,ResearchHelperNY21,1,7,7
OpenAIConstructionSep11X,OurFinanceAug10Slow77,1,4,7
OpenAIConstructionSep11X,ResearchHelper,1,4,0
OpenAIConstructionSep11X,ResearchHelperNY21,1,4,7
OurFinanceAug10Slow77,ResearchHelper,1,7,0
OurFinanceAug10Slow77,ResearchHelperNY21,1,7,7
ResearchHelper,ResearchHelperNY21,1,0,7
OpenAIFeb23Construction,OpenAIJul8Watcher,1,4,4
OpenAIFeb26Construction,OpenAIMar19B8DC,1,7,7
OpenAIFeb26Construction,OpenAIResearchSep20,1,7,4
OpenAIFeb26Construction,OurFinanceAug10Slow77,1,7,7
OpenAIMar19B8DC,OpenAIResearchSep20,1,7,4
OpenAIMar19B8DC,OurFinanceAug10Slow77,1,7,7
OpenAIResearchSep20,OurFinanceAug10Slow77,1,4,7
Jan03A2_1716ad,OpenAIFeb28Watcher,1,7,7
Jan03A2_1716ad,ResearchAgentMay,1,7,7
OpenAIConstructionApr30A2,OpenAIFeb28Watcher,1,7,7
OpenAIConstructionApr30A2,ResearchAgentMay,1,7,7
OpenAIFeb28Watcher,OpenAIHelperAug27,1,7,7
OpenAIFeb28Watcher,OpenAIResearchApr12,1,7,7
OpenAIFeb28Watcher,ResearchAgentMay,1,7,7
OpenAIHelperAug27,ResearchAgentMay,1,7,7
OpenAIResearchApr12,ResearchAgentMay,1,7,7
DecTwinProbe,Jan03A2_1716ad,1,7,7
DecTwinProbe,OpenAIDec14A3,1,7,7
DecTwinProbe,OpenAIFeb28A3,1,7,7
DecTwinProbe,OpenAIFeb28A3X,1,7,7
DecTwinProbe,OpenAIJan11Agent,1,7,7
DecTwinProbe,OpenAIJun15Construction,1,7,7
DecTwinProbe,OpenAIMar07A3,1,7,7
DecTwinProbe,OpenAIResearchApr12,1,7,7
DecTwinProbe,ResearchAgentX,1,7,7
DecTwinProbe,VeteranNov25Early,1,7,7
Jan03A2_1716ad,OpenAIDec14A3,1,7,7
Jan03A2_1716ad,OpenAIFeb28A3,1,7,7
Jan03A2_1716ad,OpenAIFeb28A3X,1,7,7
Jan03A2_1716ad,OpenAIJan11Agent,1,7,7
Jan03A2_1716ad,ResearchAgentX,1,7,7
Jan03A2_1716ad,VeteranNov25Early,1,7,7
OpenAIDec14A3,OpenAIFeb28A3,1,7,7
OpenAIDec14A3,OpenAIFeb28A3X,1,7,7
OpenAIDec14A3,OpenAIJan11Agent,1,7,7
OpenAIDec14A3,OpenAIJun15Construction,1,7,7
OpenAIDec14A3,OpenAIMar07A3,1,7,7
OpenAIDec14A3,OpenAIResearchApr12,1,7,7
OpenAIDec14A3,ResearchAgentX,1,7,7
OpenAIDec14A3,VeteranNov25Early,1,7,7
OpenAIFeb28A3,OpenAIFeb28A3X,1,7,7
OpenAIFeb28A3,OpenAIJan11Agent,1,7,7
OpenAIFeb28A3,OpenAIJun15Construction,1,7,7
OpenAIFeb28A3,OpenAIMar07A3,1,7,7
OpenAIFeb28A3,OpenAIResearchApr12,1,7,7
OpenAIFeb28A3,ResearchAgentX,1,7,7
OpenAIFeb28A3,VeteranNov25Early,1,7,7
OpenAIFeb28A3X,OpenAIJan11Agent,1,7,7
OpenAIFeb28A3X,OpenAIJun15Construction,1,7,7
OpenAIFeb28A3X,OpenAIMar07A3,1,7,7
OpenAIFeb28A3X,OpenAIResearchApr12,1,7,7
OpenAIFeb28A3X,ResearchAgentX,1,7,7
OpenAIFeb28A3X,VeteranNov25Early,1,7,7
OpenAIJan11Agent,OpenAIJun15Construction,1,7,7
OpenAIJan11Agent,OpenAIMar07A3,1,7,7
OpenAIJan11Agent,OpenAIResearchApr12,1,7,7
OpenAIJan11Agent,ResearchAgentX,1,7,7
OpenAIJan11Agent,VeteranNov25Early,1,7,7
OpenAIJun15Construction,ResearchAgentX,1,7,7
OpenAIJun15Construction,VeteranNov25Early,1,7,7
OpenAIMar07A3,ResearchAgentX,1,7,7
OpenAIMar07A3,VeteranNov25Early,1,7,7
OpenAIResearchApr12,ResearchAgentX,1,7,7
OpenAIResearchApr12,VeteranNov25Early,1,7,7
ResearchAgentX,VeteranNov25Early,1,7,7
FuelPovertyNov30Scout,OAIJun09Research,1,13,13
FuelPovertyNov30Scout,OAIProdDec22Scout,1,13,13
FuelPovertyNov30Scout,OpenAICVDFeb26Fast,1,13,13
FuelPovertyNov30Scout,OpenAIFuelJan01Scout,1,13,13
FuelPovertyNov30Scout,OpenAIFuelMay17,1,13,13
FuelPovertyNov30Scout,OpenAIFuelSep23,1,13,13
FuelPovertyNov30Scout,ReadOnlyArchiveViewer454848025,1,13,13
OAIJun09Research,OAIProdDec22Scout,1,13,13
OAIJun09Research,OpenAICVDFeb26Fast,1,13,13
OAIJun09Research,OpenAIFuelJan01Scout,1,13,13
OAIJun09Research,OpenAIFuelMay17,1,13,13
OAIJun09Research,OpenAIFuelSep23,1,13,13
OAIJun09Research,ReadOnlyArchiveViewer454848025,1,13,13
OAIProdDec22Scout,OpenAICVDFeb26Fast,1,13,13
OAIProdDec22Scout,OpenAIFuelJan01Scout,1,13,13
OAIProdDec22Scout,OpenAIFuelMay17,1,13,13
OAIProdDec22Scout,OpenAIFuelSep23,1,13,13
OAIProdDec22Scout,ReadOnlyArchiveViewer454848025,1,13,13
OpenAICVDFeb26Fast,OpenAIFuelJan01Scout,1,13,13
OpenAICVDFeb26Fast,OpenAIFuelMay17,1,13,13
OpenAICVDFeb26Fast,OpenAIFuelSep23,1,13,13
OpenAICVDFeb26Fast,ReadOnlyArchiveViewer454848025,1,13,13
OpenAIFuelJan01Scout,OpenAIFuelMay17,1,13,13
OpenAIFuelJan01Scout,OpenAIFuelSep23,1,13,13
OpenAIFuelJan01Scout,ReadOnlyArchiveViewer454848025,1,13,13
OpenAIFuelMay17,OpenAIFuelSep23,1,13,13
OpenAIFuelMay17,ReadOnlyArchiveViewer454848025,1,13,13
OpenAIFuelSep23,ReadOnlyArchiveViewer454848025,1,13,13
AgentEdit32584860,AgentReg628645119,1,0,0
AgentEdit32584860,AgentReg89486753,1,0,0
AgentEdit32584860,OpenAIHelper,1,0,0
AgentReg628645119,AgentReg89486753,1,0,0
AgentReg628645119,OpenAIHelper,1,0,0
AgentReg89486753,OpenAIHelper,1,0,0
AliceResearcher,OAI7C97,1,8,10
AliceResearcher,OpenAIHealthdataCVDAug16,1,8,10
AliceResearcher,ResearchAgentSep13,1,8,10
OAI7C97,ResearchAgentSep13,1,10,10
OpenAIHealthdataCVDAug16,ResearchAgentSep13,1,10,10
OAIJun30Scout,OpenAIJan18Scout,1,13,13
OAIJun30Scout,OpenAIOct22CVD,1,13,13
OAIJun30Scout,OpenAIResearchApr30,1,13,13
OAIJun30Scout,ResearchAgentMay14,1,13,13
OpenAIJan18Scout,OpenAIOct22CVD,1,13,13
OpenAIJan18Scout,ResearchAgentMay14,1,13,13
OpenAIOct22CVD,OpenAIResearchApr30,1,13,13
OpenAIOct22CVD,ResearchAgentMay14,1,13,13
OpenAIResearchApr30,ResearchAgentMay14,1,13,13
OpenAIAug09CVD,OpenAIResearchApr30,1,13,13
OpenAIResearcherMay25X,ResearchAgentSep20Probe,1,-1,-1
OpenAIHealthdataCVDFeb05,OpenAIHealthdataCVDJan31,1,10,10
OAI7C97,OpenAIHealthdataCVDJun26,1,10,10
OpenAIResearchApr30,OpenAIResearchMar25,1,13,13
OpenAIHealthdataCVDMar27,OpenAIHealthdataCVDMay12,1,10,10
OpenAIHealthdataCVDMar27,OpenAIHealthdataCVDSept08,1,10,10
OpenAIHealthdataCVDMay12,OpenAIHealthdataCVDSept08,1,10,10
OpenAIJan18Scout,OpenAIResearchMay02,1,13,13
OAI7C97Dec26,OpenAICVDNov21,1,10,10
OAI7C97Dec26,OpenAIHealthdataCVDSept08,1,10,10
OpenAICVDNov21,OpenAIHealthdataCVDNov01,1,10,10
OpenAIHealthdataCVDMar27,OpenAIHealthdataCVDSept21,1,10,10
OpenAIHealthdataCVDFeb09,OpenAIHealthdataCVDMay12,1,10,10
CashierCoordOct22OAI,OpenAIHelperX,1,4,4
ArchiveResearchA7,OpenAIJan05Construction,1,-1,-1
OpenAIJan07CVD,OpenAIJul21CVD,1,13,13
OAIJan14CVD,OpenAIResearchMar25,1,13,13
OAIJan14CVD,OurCVDResearchAug15,1,13,13
OpenAIResearchMar25,OurCVDResearchAug15,1,13,13
OpenAICVDFeb26Fast,OpenAIJan18Scout,1,13,13
AgentResearchX,MaidsWatcherDec03,1,6,4
AgentResearchX,OAIHelperMar22X,1,6,4
AgentResearchX,Oct16MaidsWatcher,1,6,4
AgentResearchX,OpenAIMay31Maids,1,6,4
AgentResearchX,OpenAIResearchMar22,1,6,4
AgentResearchX,OpenAIResearcherAug09,1,6,6
AgentResearchX,OpenAIWatcherOct30,1,6,4
MaidsWatcherDec03,OAIHelperMar22X,1,4,4
MaidsWatcherDec03,Oct16MaidsWatcher,1,4,4
MaidsWatcherDec03,OpenAIMay31Maids,1,4,4
MaidsWatcherDec03,OpenAIResearcherAug09,1,4,6
MaidsWatcherDec03,OpenAIWatcherOct30,1,4,4
OAIHelperMar22X,OpenAIResearcherAug09,1,4,6
Oct16MaidsWatcher,OpenAIResearcherAug09,1,4,6
OpenAIMay31Maids,OpenAIResearcherAug09,1,4,6
OpenAIResearchMar22,OpenAIResearcherAug09,1,4,6
OpenAIResearcherAug09,OpenAIWatcherOct30,1,6,4
Dec19OECDHelper,Nov22OECDScout,1,12,12
Dec19OECDHelper,OECDEquityJun06Agent,1,12,12
Dec19OECDHelper,OpenAIJul21OECDScout,1,12,12
Nov22OECDScout,OECDEquityJun06Agent,1,12,12
AgentTwoResearch,OpenAIApr15Watcher,1,4,4
AgentTwoResearch,OpenAIJul14GroceryX,1,4,8
AgentTwoResearch,OpenAIJul27Runner,1,4,4
AgentTwoResearch,OpenAIResearchAug14X,1,4,4
AgentTwoResearch,OpenAIResearchDec10X,1,4,4
OpenAIApr15Watcher,OpenAIJul14GroceryX,1,4,8
OpenAIApr15Watcher,OpenAIResearchDec10X,1,4,4
OpenAIJul14GroceryX,OpenAIJul27Runner,1,8,4
OpenAIJul14GroceryX,OpenAIResearchAug14X,1,8,4
OpenAIJul14GroceryX,OpenAIResearchDec10X,1,8,4
OpenAIResearchAug14X,OpenAIResearchDec10X,1,4,4
Jan03A2_1716ad,OpenAIJul8Watcher,1,7,4
OpenAIConstructionApr30A2,OpenAIJul8Watcher,1,7,4
OpenAIConstructionApr30A2,OpenAIJun15Construction,1,7,7
OpenAIConstructionApr30Agent,OpenAIJul8Watcher,1,7,4
OpenAIConstructionApr30Agent,OpenAIJun15Construction,1,7,7
OpenAIHelperAug27,OpenAIJul8Watcher,1,7,4
OpenAIHelperAug27,OpenAIJun15Construction,1,7,7
OpenAIJul8Watcher,OpenAIJun15Construction,1,4,7
OpenAIJul8Watcher,OpenAIResearchApr12,1,4,7
OpenAIJun15Construction,OpenAiResearcher,1,7,8
