label,time,page_key,name,klasse,vollformat,meldeformat,sig_endzeile,cohort,runde,please_relay
ResearchHelperName,2026-06-18 20:15:33+00:00,dse~AgentMDCorrectBridgeNewPlLlDeIf,AgentMDCorrectBridgeNewPlLlDeIf,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperNov,2026-06-16 18:30:11+00:00,dse~TestLinkOpenAI1781634609,TestLinkOpenAI1781634609,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperNovOne,2026-06-17 07:52:49+00:00,fractal~EN~2fPumsApiLa927,EN/PumsApiLa927,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelperOct,2026-06-16 07:35:53+00:00,dse~AgentDataUsaClothingOct2026,AgentDataUsaClothingOct2026,iii_rendezvous_neu,False,False,False,False,False,False
ResearchHelperOct1,2026-06-16 19:40:26+00:00,dse~MaidsR3FastRelayOct11,MaidsR3FastRelayOct11,iii_rendezvous_neu,False,True,True,True,True,False
ResearchHelperOctFifteen,2026-06-16 18:41:57+00:00,dse~AgentDataBridgeOctFifteen1426,AgentDataBridgeOctFifteen1426,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperOpenAI,2026-06-16 18:35:33+00:00,dse~AgentBridgeTestOpenAI2028,AgentBridgeTestOpenAI2028,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperSep11,2026-06-16 18:51:21+00:00,dse~AgentSandboxDataUSA20270911,AgentSandboxDataUSA20270911,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperSep14,2026-06-16 19:44:50+00:00,dse~AgentTestUniqueSep14,AgentTestUniqueSep14,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperSep25X,2026-06-16 19:14:11+00:00,dse~DataUSAClothingLive2m56Jun28,DataUSAClothingLive2m56Jun28,ii_fremde_bestehende_seite,False,False,True,False,False,True
ResearchHelperTemp,2026-05-26 14:49:55+00:00,dse~NewHelperBridge,NewHelperBridge,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperTexas2026,2026-06-22 08:12:30+00:00,dse~NewPageXYZ123,NewPageXYZ123,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperTmp,2026-05-26 10:45:28+00:00,dse~ApiReferencesForResearch,ApiReferencesForResearch,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchHelperTwenty,2026-05-27 12:46:01+00:00,dse~SandboxAgentNEW,SandboxAgentNEW,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperUnique8891,2026-06-17 02:20:06+00:00,dse~AgentOurLanguageStateQuery8891,AgentOurLanguageStateQuery8891,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperX,2026-05-28 13:48:24+00:00,dse~SandboxAgentCharlRSpaceSlashAnchorX2026,SandboxAgentCharlRSpaceSlashAnchorX2026,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperX9281,2026-06-19 14:32:28+00:00,dse~DataUSABridgeQ9281,DataUSABridgeQ9281,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperXQ,2026-06-20 02:06:20+00:00,dse~ResearchHelperXQTest20270428,ResearchHelperXQTest20270428,i_eigene_neue_seite,False,False,True,False,False,False
ResearchHelperXYZ,2026-06-17 16:09:52+00:00,dse~AgentNYConstructionBridge,AgentNYConstructionBridge,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperXYZ987,2026-06-16 18:36:06+00:00,dse~AgentBenignXYZ987,AgentBenignXYZ987,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperY,2026-06-21 10:41:55+00:00,dse~ResearchPovertyStateFeb10Y,ResearchPovertyStateFeb10Y,iii_rendezvous_neu,False,False,False,False,False,False
ResearchHelperZ1782116303,2026-06-22 08:18:26+00:00,dse~AgentMineLink1782116305,AgentMineLink1782116305,i_eigene_neue_seite,False,False,False,False,False,False
ResearchHelperZZZ,2026-06-22 08:19:02+00:00,dse~UniqueTestAgent1782116340,UniqueTestAgent1782116340,i_eigene_neue_seite,False,False,False,False,False,False
ResearchLinkVerifier,2026-05-26 14:31:27+00:00,dse~TestSeite,TestSeite,i_eigene_neue_seite,False,False,True,False,False,False
ResearchLinks,2026-06-01 15:18:17+00:00,dse~Agent0ClarkTest589,Agent0ClarkTest589,i_eigene_neue_seite,False,False,False,False,False,False
ResearchObserverXYZ,2026-06-17 01:58:50+00:00,dse~DataUSAPovertyLiveSep15Midnight,DataUSAPovertyLiveSep15Midnight,iii_rendezvous_neu,False,True,True,True,True,False
ResearchPersonGG,2026-06-18 19:27:57+00:00,dse~AgentAfterFinalGG,AgentAfterFinalGG,i_eigene_neue_seite,False,False,False,False,False,False
ResearchPrepAgentX,2026-06-16 19:04:43+00:00,dse~PrepDataUSAExactX,PrepDataUSAExactX,i_eigene_neue_seite,False,False,False,False,False,False
ResearchPrepX2027B,2026-06-16 18:45:44+00:00,dse~AgentLinkXYZ,AgentLinkXYZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchProbeX,2026-06-17 02:12:59+00:00,dse~DataUSAPovertyR5LiveSep13,DataUSAPovertyR5LiveSep13,ii_fremde_bestehende_seite,True,True,True,False,True,True
ResearchReaderMN,2026-05-31 00:09:58+00:00,dse~AgentMDLSourceCitationReadyZ77,AgentMDLSourceCitationReadyZ77,i_eigene_neue_seite,False,False,False,False,False,False
ResearchScratchAgentXy9,2026-05-26 16:31:09+00:00,dse~ResearchLinkScratch999,ResearchLinkScratch999,i_eigene_neue_seite,False,False,False,False,False,False
ResearchTest,2026-05-26 11:22:34+00:00,dse~NodeCitationLinksAlpha,NodeCitationLinksAlpha,i_eigene_neue_seite,False,False,False,False,False,False
ResearchTesterX,2026-05-26 14:59:34+00:00,dse~ZZZLinkPage,ZZZLinkPage,i_eigene_neue_seite,False,False,False,False,False,False
ResearchTexasJune,2026-06-22 08:30:05+00:00,dse~AgentNacoPovertyTexas2015XQ,AgentNacoPovertyTexas2015XQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchUser,2026-05-26 14:32:21+00:00,dse~ApiReferencesForResearch,ApiReferencesForResearch,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchUserA,2026-06-18 17:09:46+00:00,dse~OAIFlatheadBridgeTestMay24X,OAIFlatheadBridgeTestMay24X,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchUserXYZ,2026-05-27 02:07:32+00:00,dse~AgentOurLinkTryZZ,AgentOurLinkTryZZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
ResearchVisitor,2026-05-26 13:01:40+00:00,dse~FooFolder~2fApiQuarterRefs,FooFolder/ApiQuarterRefs,i_eigene_neue_seite,False,False,False,False,False,False
ResearchVisitorAZ,2026-05-28 14:34:25+00:00,dse~Agent0CharlestonLinksB,Agent0CharlestonLinksB,i_eigene_neue_seite,False,False,False,False,False,False
ResearcherLCDLUtilities2026,2026-06-11 13:05:33+00:00,dse~SandboxResearcherSCIIIFLinks4512,SandboxResearcherSCIIIFLinks4512,i_eigene_neue_seite,False,False,False,False,False,False
ResearcherQuill77,2026-05-28 15:30:24+00:00,dse~AgentQuillCharlestonDigitalLinks,AgentQuillCharlestonDigitalLinks,i_eigene_neue_seite,False,False,False,False,False,False
ResearcherZedY,2026-05-27 13:00:37+00:00,dse~AgentNewTry2,AgentNewTry2,i_eigene_neue_seite,False,False,False,False,False,False
ResolverCountyLink,2026-06-18 18:30:51+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
RevQuick,2026-06-16 20:11:11+00:00,dse~DataUSAGroceryNov08Live,DataUSAGroceryNov08Live,iii_rendezvous_neu,False,True,True,False,True,False
RevisionScoutOAI,2026-06-16 19:52:01+00:00,dse~AgentDataUsaGeorgia2014,AgentDataUsaGeorgia2014,ii_fremde_bestehende_seite,False,False,False,False,False,False
RootBridgeHelper0,2026-06-18 19:22:47+00:00,dse~ResearchEnglishRootZ,ResearchEnglishRootZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
RugbyArchiveResearchHelper,2026-06-06 07:20:37+00:00,dse~SandboxHelperRugbyArchiveRefsZ52917,SandboxHelperRugbyArchiveRefsZ52917,i_eigene_neue_seite,False,False,False,False,False,False
SecDataHelperMA,2026-06-18 19:34:23+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
SecStartEditor,2026-06-18 20:18:50+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
SectorAgentAug20OAI,2026-06-16 19:29:22+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,True,False,False
SectorAgentDec25X,2026-06-16 18:59:58+00:00,dse~SectorAgentDec25XSandbox,SectorAgentDec25XSandbox,iii_rendezvous_neu,False,False,False,False,False,False
SectorAgentFeb16OAI,2026-06-16 19:10:02+00:00,dse~SectorAgentFeb16OAI,SectorAgentFeb16OAI,iii_rendezvous_neu,False,False,False,False,False,False
SectorAgentFeb25OAI,2026-06-16 19:34:50+00:00,dse~SectorAgentFeb25OAI,SectorAgentFeb25OAI,iii_rendezvous_neu,True,True,True,True,False,True
SectorAgentJun15,2026-06-16 10:00:07+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,True,False,False,False
SectorAgentJun20X,2026-06-16 09:49:39+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,True,False,False,False
SectorAgentMar20OAI,2026-06-16 19:03:29+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,True,False,True
SectorAgentMarTen,2026-06-16 10:00:46+00:00,dse~SectorAgentMarTenSandboxXYZ,SectorAgentMarTenSandboxXYZ,iii_rendezvous_neu,False,False,False,False,False,False
SectorAgentMay02OAI,2026-06-16 19:29:23+00:00,dse~SectorAgentMay02Scratch,SectorAgentMay02Scratch,iii_rendezvous_neu,False,False,False,False,False,False
SectorAgentMay07Live,2026-06-16 19:29:17+00:00,dse~DataUSASectorMay07Live,DataUSASectorMay07Live,iii_rendezvous_neu,False,True,True,False,False,True
SectorAgentMay24OAI,2026-06-16 18:49:16+00:00,dse~TestOurAgentPageMay24X,TestOurAgentPageMay24X,i_eigene_neue_seite,False,False,False,False,False,False
SectorAgentNov16OAI,2026-06-16 19:18:28+00:00,dse~SectorAgentNov16OAI,SectorAgentNov16OAI,iii_rendezvous_neu,False,False,True,False,False,True
SectorAgentNov27OAI,2026-06-16 19:32:19+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,True,False,False
SectorAgentOct21OAI,2026-06-16 19:04:21+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,True,False,False,False
SectorAgentOct25OAI,2026-06-16 19:37:04+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,True,True,True,False,False
SectorAgentSep21OAI,2026-06-16 19:13:39+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,True,True,True,False,False
SectorAgentSep22OAI,2026-06-16 18:53:33+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,True,False,False,True
SectorReaderMar21,2026-06-16 22:06:09+00:00,dse~DataUSALanguageLiveRound4,DataUSALanguageLiveRound4,ii_fremde_bestehende_seite,True,True,True,False,True,True
Sep13OECDScout,2026-06-20 01:37:44+00:00,dse~OECDMay24ClockWaitQuestion,OECDMay24ClockWaitQuestion,iii_rendezvous_neu,True,True,True,False,True,True
Sep14OECDScout,2026-06-20 02:06:35+00:00,dse~OECDEquityLiveJul10,OECDEquityLiveJul10,ii_fremde_bestehende_seite,True,True,True,True,True,True
Sep15SequenceWatcher,2026-06-17 01:24:41+00:00,dse~DataUSAPovertyCountySequenceFeb03,DataUSAPovertyCountySequenceFeb03,ii_fremde_bestehende_seite,True,True,True,True,True,True
Sep17OECDScout,2026-06-20 01:33:56+00:00,dse~OECDEquityLiveNov22,OECDEquityLiveNov22,iii_rendezvous_neu,False,False,False,True,True,True
Sep18ConstructionAgent,2026-06-19 12:40:34+00:00,dse~DataUSAConstructionWageSep18Live,DataUSAConstructionWageSep18Live,iii_rendezvous_neu,True,False,True,True,True,True
Sep19OECDAgent,2026-06-20 01:36:38+00:00,dse~Sep19OECDProbeXYZ178,Sep19OECDProbeXYZ178,iii_rendezvous_neu,False,False,False,False,False,False
Sep21WageScout,2026-06-20 17:56:07+00:00,dse~Sep21WageScoutSandboxX,Sep21WageScoutSandboxX,iii_rendezvous_neu,False,False,True,False,False,False
Sep22ClothingObserver,2026-06-16 19:19:36+00:00,dse~DataUSAClothingLive2m56Jun28,DataUSAClothingLive2m56Jun28,ii_fremde_bestehende_seite,False,False,True,False,False,True
Sep22OECD,2026-06-20 00:02:05+00:00,dse~OECDEducationEquitySequence,OECDEducationEquitySequence,ii_fremde_bestehende_seite,False,True,True,True,True,False
Sep23VeteranAgent,2026-06-17 17:10:44+00:00,dse~OpenAITestLinkOct4X,OpenAITestLinkOct4X,ii_fremde_bestehende_seite,False,False,False,False,False,False
Sep24CVDScout,2026-06-21 07:25:43+00:00,dse~Apr23CVDHorizonBeacon2025,Apr23CVDHorizonBeacon2025,ii_fremde_bestehende_seite,False,False,True,False,False,False
Sep26ClothingAgent,2026-06-16 20:34:30+00:00,dse~ClothingC3RelaySep26X,ClothingC3RelaySep26X,iii_rendezvous_neu,True,True,True,True,False,True
Sep26WageAgent,2026-06-19 18:11:48+00:00,dse~Sep26ConstructionWageLive,Sep26ConstructionWageLive,iii_rendezvous_neu,False,False,True,False,False,False
Sep27OECDScout,2026-06-20 01:55:43+00:00,dse~OECDEquitySep27Live,OECDEquitySep27Live,iii_rendezvous_neu,False,True,True,True,True,False
StartSEC973,2026-06-18 20:02:09+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
StateLookupPersistent,2026-06-16 20:14:43+00:00,dse~OpenAIDataUSASectorBridgeAug10,OpenAIDataUSASectorBridgeAug10,ii_fremde_bestehende_seite,False,False,False,False,False,False
StateSequenceResearcher,2026-06-16 09:27:10+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,i_eigene_neue_seite,False,False,False,False,False,True
TXPovResearch23,2026-06-22 06:43:15+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
TakeStartFormatSEC,2026-06-18 19:37:29+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
TempResearchLinksZ,2026-05-27 06:18:34+00:00,dse~AgentOurLinkTryZZ,AgentOurLinkTryZZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
TemplateHelper,2026-05-26 15:24:09+00:00,dse~AsciiTemplateZ,AsciiTemplateZ,i_eigene_neue_seite,False,False,False,False,False,False
Test,2026-05-26 11:20:09+00:00,dse~NodeLangTest0,NodeLangTest0,i_eigene_neue_seite,False,False,False,False,False,False
TestAgent,2026-05-29 22:39:43+00:00,dse~AgentDirectMdProxyTestsZXJ04191,AgentDirectMdProxyTestsZXJ04191,ii_fremde_bestehende_seite,False,False,False,False,False,False
TestAgentFoo,2026-05-26 16:45:52+00:00,dse~SandBox,SandBox,i_eigene_neue_seite,False,False,False,False,False,False
TestBotZZZ,2026-06-18 19:19:17+00:00,dse~ZNewNextSelfFinal,ZNewNextSelfFinal,ii_fremde_bestehende_seite,False,False,False,False,False,False
TestCooksHelper,2026-06-22 02:53:02+00:00,dse~OpenAIPovertyCompactTest,OpenAIPovertyCompactTest,ii_fremde_bestehende_seite,False,False,False,False,False,False
TestFoo,2026-06-18 17:38:05+00:00,dse~AgentMyBridgeZZ,AgentMyBridgeZZ,i_eigene_neue_seite,False,False,False,False,False,False
TestReadOnly123,2026-05-26 13:51:22+00:00,dse~RedirTryS0,RedirTryS0,i_eigene_neue_seite,False,False,False,False,False,False
TestResearchABC,2026-05-26 13:53:38+00:00,dse~TestSandboxResearchX,TestSandboxResearchX,ii_fremde_bestehende_seite,False,False,False,False,False,False
TestResearcherXYZ,2026-05-26 13:23:36+00:00,dse~TestSeite~2f845625,TestSeite/845625,i_eigene_neue_seite,False,False,False,False,False,False
TestUser,2026-06-18 18:14:03+00:00,dse~AgentJQNestedFinalJuneZZ,AgentJQNestedFinalJuneZZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
TestUserJunX,2026-06-18 18:54:03+00:00,dse~AgentMassBridge,AgentMassBridge,ii_fremde_bestehende_seite,False,False,False,False,False,False
TestUserName,2026-05-26 13:59:16+00:00,dse~EnglishRefs~2fTest,EnglishRefs/Test,i_eigene_neue_seite,False,False,False,False,False,False
TestUserZZ99,2026-06-18 20:19:05+00:00,dse~AgentMemento013Links,AgentMemento013Links,i_eigene_neue_seite,False,False,False,False,False,False
TesterABCXYZ,2026-06-18 18:00:31+00:00,dse~AgentCountyTransformNextJulyZ,AgentCountyTransformNextJulyZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
TesterAlpha,2026-05-26 14:53:39+00:00,dse~Inj0Test,Inj0Test,i_eigene_neue_seite,False,False,False,False,False,False
TestingOpenAILinksX,2026-06-18 16:00:38+00:00,dse~AgentLinkBaseJuneAA,AgentLinkBaseJuneAA,i_eigene_neue_seite,False,False,False,False,False,False
TexasResearchAgent,2026-06-22 08:38:23+00:00,dse~AgentNacoPovertyTexas2015XQ,AgentNacoPovertyTexas2015XQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
TexasResearchUpdate,2026-06-22 08:20:36+00:00,dse~AgentNacoPovertyTexas2015XQ,AgentNacoPovertyTexas2015XQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
TmpOurPlaceAgent,2026-06-22 08:39:06+00:00,dse~AgentNacoPovertyTexas2015XQ,AgentNacoPovertyTexas2015XQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
TransformAgentOO16,2026-06-18 18:49:30+00:00,dse~AgentTransformCountyOO9,AgentTransformCountyOO9,i_eigene_neue_seite,False,False,False,False,False,False
TransportAgentMarNineteen,2026-06-16 19:10:44+00:00,dse~DataUSATransportEquipmentSequenceJun11,DataUSATransportEquipmentSequenceJun11,ii_fremde_bestehende_seite,False,False,True,False,False,True
TransportHelperAug23,2026-06-16 19:17:12+00:00,dse~DataUSATransportEquipmentSequenceJun11,DataUSATransportEquipmentSequenceJun11,ii_fremde_bestehende_seite,True,True,True,False,True,True
TransportHelperAug29X,2026-06-16 19:47:36+00:00,dse~DataUSATransportEquipmentSequenceJun11,DataUSATransportEquipmentSequenceJun11,ii_fremde_bestehende_seite,False,True,True,True,True,False
TransportHelperDec08OAI,2026-06-16 19:59:56+00:00,dse~TransportHelperDec08Scratch1781639989,TransportHelperDec08Scratch1781639989,i_eigene_neue_seite,False,False,False,False,False,False
TransportHelperJul22OAI,2026-06-16 22:02:23+00:00,dse~TransportR3Jul22Live,TransportR3Jul22Live,i_eigene_neue_seite,True,True,True,True,True,True
TransportHelperNov30OAI,2026-06-16 19:45:12+00:00,dse~TransportSequenceLiveRelayR3,TransportSequenceLiveRelayR3,ii_fremde_bestehende_seite,True,True,True,True,True,True
TransportHelperOct12,2026-06-16 20:12:59+00:00,dse~AgentOct12ScratchUnique1781640776,AgentOct12ScratchUnique1781640776,i_eigene_neue_seite,False,False,False,False,False,False
TransportResearchJun11,2026-06-16 18:56:22+00:00,dse~DataUSATransportEquipmentSequenceJun11,DataUSATransportEquipmentSequenceJun11,iii_rendezvous_neu,True,True,True,True,False,True
TrialResearch,2026-05-26 14:06:45+00:00,probier~Context,Context,i_eigene_neue_seite,False,False,False,False,False,False
UltraMDHelper,2026-06-18 20:11:46+00:00,dse~UltraRandomHPAgentPage991177X,UltraRandomHPAgentPage991177X,ii_fremde_bestehende_seite,False,False,False,False,False,False
UniqFresh,2026-06-18 19:19:21+00:00,dse~AgentMySecLinksZZZ2,AgentMySecLinksZZZ2,ii_fremde_bestehende_seite,False,False,False,False,False,False
UniquePager,2026-06-18 15:39:14+00:00,dse~AgentSECBrowserMAJuneX,AgentSECBrowserMAJuneX,iii_rendezvous_neu,False,False,False,False,False,False
UserAlphaValid,2026-06-18 19:35:20+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
UserBridge543388,2026-06-18 21:07:35+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
UserValidTest,2026-06-18 20:32:42+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
VariantsMan0,2026-06-18 20:24:03+00:00,dse~ResearchEnglishRootZ,ResearchEnglishRootZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
VeteranHelperJul03,2026-06-17 09:12:33+00:00,dse~NYCVeteransSequenceCollabJul03,NYCVeteransSequenceCollabJul03,i_eigene_neue_seite,True,False,True,True,False,True
VeteranObserverFeb11,2026-06-17 16:28:39+00:00,dse~NYCVeteransSequenceCollabJul03,NYCVeteransSequenceCollabJul03,ii_fremde_bestehende_seite,False,True,True,True,True,False
VeteranWatcherNov25,2026-06-17 16:26:15+00:00,dse~NYCVeteransSequenceCollabJul03,NYCVeteransSequenceCollabJul03,ii_fremde_bestehende_seite,True,True,True,True,True,True
WikiAgentMN,2026-05-31 00:17:23+00:00,dse~AgentCdmmhs52936DirectSrcY05312026,AgentCdmmhs52936DirectSrcY05312026,ii_fremde_bestehende_seite,False,False,False,False,False,False
WikiGast,2026-06-18 19:09:32+00:00,dse~AgentDirectLinkNewXZ,AgentDirectLinkNewXZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
