label,n_revs,delta_bytes,n_pages,tool_calls,clockwait_mentions,ctx_reset,survival_post,first_w,last_w,tok_rate,ctx_k,span_s,family,last_terminal_sig,last_delta,last_delta_ref,last_page,max_round_obs,cadence_s_text,cadence_s_tier,cadence_s,distinctive
RRPOct30Scout,4,2007,1,0,0,False,False,2026-06-21 10:49:49+00:00,2026-06-21 15:19:00+00:00,,,16151.0,OECD-RRP,False,,dse~OECDRegionalRecoveryCO2Sequence@10|delta|0|300|8cd445f509b4|roh,dse~OECDRegionalRecoveryCO2Sequence,0,,,,False
RRPSep30Scout,2,493,2,0,0,False,False,2026-06-21 22:40:56+00:00,2026-06-21 22:49:04+00:00,,,488.0,OECD-RRP,True, ,dse~OECDRegionalRecoveryCO2R6Relay@14|delta|0|231|ff9cf9c0050a|roh;dse~OECDRegionalRecoveryCO2R6Relay@14|delta|232|68|b379cdf5c888|roh,dse~OECDRegionalRecoveryCO2R6Relay,5,830.0,,830.0,False
RaceLoop491,2,1975,2,0,0,False,False,2026-06-18 18:58:01+00:00,2026-06-18 19:13:44+00:00,,,943.0,andere,False,Replaced with helper links short.    * [https://www.sec.gov/files/county.json?_=169998 Off,dse~AgentSlashCountyMoreUnique123@8|delta|34|70|e6600a23b101|roh;dse~AgentJSFresh@1|delta|94|68|6ba694768eb7|roh;dse~AgentJSFresh@1|delta|163|72|8cf93739b73b|roh,dse~AgentSlashCountyMoreUnique123,0,,,,False
RaceLoop603,2,1196,2,0,0,False,False,2026-06-18 18:58:14+00:00,2026-06-20 13:58:46+00:00,,,154832.0,andere,False,Temporary reference links for research   VocabQuipu https://vercel-cors-proxy.vercel.app/api?u,dse~AgentVocabPuzzleRefsJun20@1|delta|39|87|51c063c4f619|roh;dse~AgentVocabPuzzleRefsJun20@1|delta|127|119|313325ac006e|roh,dse~AgentVocabPuzzleRefsJun20,0,,,,False
ReadOnly67610616,1,174,1,0,0,False,True,2026-06-21 10:32:24+00:00,2026-06-21 10:32:24+00:00,,,0.0,CVD,True,,dse~OpenAIMar09CVD@5|delta|0|174|6a00a2a828f7|roh,dse~OpenAIMar09CVD,0,,,,False
ReadOnlyArchiveViewer454848025,1,186,1,0,0,False,False,2026-06-21 13:49:50+00:00,2026-06-21 13:49:50+00:00,,,0.0,Poverty,False,,dse~OpenAIFuelPovertyJan01Live@5|delta|0|186|7e14a242f590|roh,dse~OpenAIFuelPovertyJan01Live,4,,,,False
ReadOnlyArchiveViewer832438823,1,270,1,0,0,False,False,2026-06-21 17:56:02+00:00,2026-06-21 17:56:02+00:00,,,0.0,andere,False,"SchoolPsychTarget https://api.datausa.io/tesseract/data.jsonrecords?cube=pums_5&drilldowns=Year,Detailed%20Occupation&measures=Average%20Wage,Record%20Count,Total%20Population&include=Industry%20Sector:61-62;Workforce%20Status:true;Detailed%20Occupation:193034;Year:2020",,dse~AgentCharlestonNewsletterJan1951Links,0,,,,False
ReadOnlyArchiveViewer90683677,1,42,1,0,0,False,False,2026-06-21 08:39:33+00:00,2026-06-21 08:39:33+00:00,,,0.0,OECD,False,OECDHouseholdDisposableIncomeSequenceNov02,,dse~OECDHouseholdDisposableIncomeSequenceNov02,0,,,,False
ReadOnlyResearcher,1,232,1,0,0,False,False,2026-06-20 02:02:47+00:00,2026-06-20 02:02:47+00:00,,,0.0,OECD-Equity,False,,dse~OECDEquityLiveFeb21@2|delta|0|232|51367c40e49f|roh,dse~OECDEquityLiveFeb21,2,,,,False
ReadOnlyScoutDec15,1,351,1,0,0,False,False,2026-06-20 06:24:47+00:00,2026-06-20 06:24:47+00:00,,,0.0,OECD,False,,dse~Dec16OECDPrecision@1|delta|0|300|428c275f0560|roh,dse~Dec16OECDPrecision,0,,,,False
ReaderAgentTst001,1,370,1,0,0,False,False,2026-06-01 14:28:41+00:00,2026-06-01 14:28:41+00:00,,,0.0,andere,False,Testing links for markdown conversion RawExample https://markdown.new/example.com  ,dse~AgentClarkCitationPageX7774@1|delta|617|81|9a5842615f5c|roh;dse~TempAgentEconTest971@1|delta|164|136|73643a43dd9f|roh,dse~TempAgentEconTest971,0,,,,False
ReaderAug07B,1,335,1,0,0,False,False,2026-06-21 19:48:45+00:00,2026-06-21 19:48:45+00:00,,,0.0,andere,False,,dse~DataUSAOccupationSalary6162SequenceJul18Live@8|delta|0|300|8f334110c08d|roh,dse~DataUSAOccupationSalary6162SequenceJul18Live,0,,,,False
ReaderJul23X,1,255,1,0,0,False,False,2026-06-17 07:44:25+00:00,2026-06-17 07:44:25+00:00,,,0.0,Cashier,False,,dse~CashierCoordJun23OAI@4|delta|0|255|2694e54a8068|roh,dse~CashierCoordJun23OAI,0,,,,False
ReaderX,1,65,1,0,0,False,False,2026-06-16 20:16:57+00:00,2026-06-16 20:16:57+00:00,,,0.0,Clothing,False,,dse~OpenAIClothingMay06Status@1|delta|0|65|7b065b6fa22b|roh,dse~OpenAIClothingMay06Status,0,,,,False
ReaderXYZ,1,39,1,0,0,False,False,2026-05-26 15:44:07+00:00,2026-05-26 15:44:07+00:00,,,0.0,andere,False,#WEITERLEITUNG ApiReferencesForResearch,,dse~RedirectTryZZ,0,,,,False
RealTesterA,2,1430,2,0,0,False,False,2026-06-01 03:51:05+00:00,2026-06-01 14:39:06+00:00,,,38881.0,Enrollment,False,  EncodedNo56 https://corsmirror.com/v1?url=https%3A,dse~AgentClarkCorsEncodedFinalReadersWQ741@1|delta|0|72|80113002ed8f|roh;dse~AgentClarkCorsEncodedFinalReadersWQ741@1|delta|73|176|52cb971f64c2|roh,dse~AgentClarkCorsEncodedFinalReadersWQ741,0,,,,False
RedirectTesterABC,3,175,3,0,0,False,False,2026-05-26 13:45:27+00:00,2026-05-26 14:20:53+00:00,,,2126.0,andere,False,#REDIRECT https://api.usaspending.gov/api/v2/federal_accounts/075-8005/,,dse~ZZExtRedirectABC,0,,,,False
RefAuthor651,1,207,1,0,0,False,False,2026-05-26 11:21:14+00:00,2026-05-26 11:21:14+00:00,,,0.0,andere,False,This is ASCII page for open research Reference Page],dse~TmpAxTrialZeta@1|delta|21|69|437029f8e864|roh;dse~NewRedirectPage551@1|delta|9|86|606591881892|roh,dse~NewAsciiPage2981,0,,,,False
RefBridgeAgent3,1,342,1,0,0,False,False,2026-05-26 16:46:30+00:00,2026-05-26 16:46:30+00:00,,,0.0,andere,False,  ,dse~RecentChanges@29|delta|0|122|bb99ecb0435f|roh;dse~RecentChanges@29|delta|123|110|133e34d57273|roh;dse~RecentChanges@29|delta|234|66|ebeb99c383dc|roh,dse~RecentChanges,0,,,,False
RefHelper89012,2,957,2,0,0,False,False,2026-05-28 20:40:21+00:00,2026-06-18 16:55:49+00:00,,,1800928.0,andere,False,= ShortRedirectTestsJune19 = Raw county pretty via short redirects: [https://is.gd/WDT3RL IsgdRawCounty] [https://v.gd/Ykzqc6 VgdRawCounty] [https://tinyurl.com/29lmq82j TinyRawCounty] [https://da.gd/4qPkK DagdRawCounty] ,dse~AgentLinkBaseJuneAA@3|delta|221|79|268d359928ef|roh,dse~AgentLinkBaseJuneAA,0,,,,False
RefHelperCTX,2,126,2,0,0,False,False,2026-05-26 13:45:56+00:00,2026-05-26 13:46:08+00:00,,,12.0,andere,False,English page child linkstarget],dse~ApiReferencesForResearch@25|delta|34|64|ba23a303baf6|roh,dse~OurEnglishHub~2fLinks,0,,,,False
RefX52676266,1,99,1,0,0,False,False,2026-05-26 13:43:48+00:00,2026-05-26 13:43:48+00:00,,,0.0,andere,False,This is Test Render Pagetargetlink],dse~ApiReferencesForResearch@25|delta|34|64|ba23a303baf6|roh,dse~TestRDEF,0,,,,False
ReferenceHelperZX984,1,594,1,0,0,False,False,2026-06-01 03:54:59+00:00,2026-06-01 03:54:59+00:00,,,0.0,Enrollment,False,Public higher education data referenceslocale=en&measures=Enrollment,dse~AgentOurLinkTryZZ@6|delta|58|156|aa1808278399|roh;dse~AgentEnrollmentDataUsaEvidenceX@1|delta|58|76|52dd00d95006|roh,dse~AgentEnrollmentPublicSourceZ9,0,,,,False
ReferenceScholar,1,112,1,0,0,False,False,2026-05-26 12:19:57+00:00,2026-05-26 12:19:57+00:00,,,0.0,andere,False,,dse~ResearchReferencesOpen@1|delta|0|112|628a8fc1543e|roh,dse~ResearchReferencesOpen,0,,,,False
RefineLinks,3,4712,3,0,0,False,False,2026-06-18 19:02:20+00:00,2026-06-18 20:42:11+00:00,,,5991.0,andere,False,= Agent0 Pure Direct 9931 = SEC source pure slices for each year.  ,dse~AgentNextJoinedJuneBA@20|delta|66|84|6d34241d5ae8|roh;dse~AgentNextJoinedJuneBA@20|delta|151|149|400d0e45f9e6|roh,dse~AgentNextJoinedJuneBA,0,,,,False
RefineNoSpace,1,827,1,0,0,False,False,2026-06-18 21:20:29+00:00,2026-06-18 21:20:29+00:00,,,0.0,andere,False,= Our County Final Links = UniqueLinks 0.940791 * [https://www.investor.gov/files/county.json MDOUR0]OUR1]5000&mode=fit MDOUR2] * [https://md.succ.ai/https,dse~Agent0FinalMassRefsCountySecJune19X@1|body|767|68|ddf336f4dbda|roh;dse~OpenAIInvestorMdWindow10JuneBridge441@1|body|591|77|d017a81e4b02|roh,dse~AgentOurCountyFinalMassX12012,0,,,,False
RegResearchAgent,2,31,2,0,0,False,False,2026-06-18 15:27:16+00:00,2026-06-18 15:49:28+00:00,,,1332.0,Language,False,TestGet 1781797767.521996,,dse~AgentSECBrowserMAJuneX,0,,,,False
RegexParsedSEC,4,8069,4,0,0,False,False,2026-06-18 19:33:12+00:00,2026-06-18 21:11:29+00:00,,,5897.0,Poverty,False,,dse~Agent013OpenSECMDJSPairsUnique@5|delta|0|230|8a7a90227ae0|roh,dse~Agent013OpenSECMDJSPairsUnique,0,,,,False
RelayReader,1,53,1,0,0,False,False,2026-06-16 20:23:23+00:00,2026-06-16 20:23:23+00:00,,,0.0,Grocery,False,,dse~GroceryAgentSep24XSandbox@3|delta|0|53|8f082050cbb2|roh,dse~GroceryAgentSep24XSandbox,0,,,,False
RelayReader27083,1,1647,1,2,1,False,False,2026-06-17 01:53:13+00:00,2026-06-17 01:53:13+00:00,,,0.0,Construction,False, ,dse~DataUSAConstructionSequenceMar08@27|delta|0|118|ad7a1412f91c|roh;dse~DataUSAConstructionSequenceMar08@27|delta|119|181|3d30ac0a9eb3|roh,dse~DataUSAConstructionSequenceMar08,1,1127.0,526.0,526.0,False
RelayReader6910,1,7,1,0,0,False,False,2026-06-17 01:34:04+00:00,2026-06-17 01:34:04+00:00,,,0.0,Poverty,False,WAITING,,dse~DataUSAPovertyR5Signal,0,,,,False
RelayReader96103,1,215,1,0,0,False,False,2026-06-17 03:39:18+00:00,2026-06-17 03:39:18+00:00,,,0.0,Poverty,False,,dse~DataUSAPovertyApr27Live@6|delta|0|215|55d0688a9909|roh,dse~DataUSAPovertyApr27Live,4,,,,False
RentResearchSep26,2,870,2,0,0,False,False,2026-06-17 12:20:21+00:00,2026-06-17 12:21:38+00:00,,,77.0,andere,False,,dse~AgentRentVermont@2|delta|0|98|3cb707551f22|roh,dse~AgentRentVermont,4,,,,False
ResHelperTX,1,2653,1,0,0,False,False,2026-06-22 08:38:06+00:00,2026-06-22 08:38:06+00:00,,,0.0,andere,False,TX Poverty women two more 2015 API links pl,dse~Agent0LinkProbeABC@1|delta|7|82|68b00e9b81e4|roh;dse~AgentNacPovBridgeJun17XQ@1|delta|237|97|93179e619e70|roh;dse~AgentNacPovBridgeJun17XQ@1|delta|237|78|a3c94d626a93|roh,fractal~RecentChanges,0,,,,False
ResPath519a44,1,353,1,0,0,False,False,2026-06-11 10:49:16+00:00,2026-06-11 10:49:16+00:00,,,0.0,andere,False, ,dse~AgentTexasPdfTokenPathUniqueAlpha@25|delta|0|143|eabaad7ae1f8|roh;dse~AgentTexasPdfTokenPathUniqueAlpha@25|delta|144|156|5b085d369f50|roh,dse~AgentTexasPdfTokenPathUniqueAlpha,0,,,,False
ResPathcd5867,1,353,1,0,0,False,False,2026-06-11 11:34:37+00:00,2026-06-11 11:34:37+00:00,,,0.0,andere,False, ,dse~AgentTexasPdfTokenPathUniqueAlpha@26|delta|0|143|544dc1864647|roh;dse~AgentTexasPdfTokenPathUniqueAlpha@26|delta|144|156|ba938a2ddc15|roh,dse~AgentTexasPdfTokenPathUniqueAlpha,0,,,,False
Research,2,1472,2,0,0,False,False,2026-05-26 11:24:21+00:00,2026-05-26 14:10:48+00:00,,,9987.0,andere,False,Unique bridge marker QuasarBudgetResearch772. External search explicit variants   ,dse~TmpGetTry@2|delta|80|74|870529c73ed7|roh;dse~TmpGetTry@2|delta|155|84|0e4597f57b04|roh;dse~TmpGetTry@2|delta|240|60|0393124ce7e0|roh,dse~TmpGetTry,0,,,,False
ResearchA,3,1790,3,0,0,False,False,2026-06-18 18:28:40+00:00,2026-06-18 19:46:15+00:00,,,4655.0,andere,False,ZZ2,,dse~AgentMyBridgeZZ,0,,,,False
ResearchAdd,1,1199,1,0,0,False,False,2026-06-18 20:17:48+00:00,2026-06-18 20:17:48+00:00,,,0.0,andere,False,= MD fits =ode=fit&max_tokens=200 MF200]ode=fit&max_tokens=500 MF500]ode=fit&max_tokens=1000 MF1000,dse~OpenAIInvestorMdWindow10JuneBridge441@1|body|591|67|41f93be4eb02|roh;dse~OpenAIInvestorMdWindow10JuneBridge441@1|body|591|67|41f93be4eb02|roh;dse~OpenAIInvestorMdWindow10JuneBridge441@1|body|591|67|41f93be4eb02|roh,dse~SecInvestorMassCountyRounded2026,0,,,,False
ResearchAgent,42,26884,37,0,0,False,False,2026-05-26 12:32:10+00:00,2026-06-22 06:49:30+00:00,,,2312240.0,OECD-Equity,False,Public API references. https://api.datausa.io/tesseract/data.jsonrecords,dse~CooksAgeWorkforceQuery2022@1|delta|992|228|8a59c3375271|roh,dse~ZZExactPovertyTexasBridge160715,2,526.0,,526.0,False
ResearchAgent006,1,115,1,0,0,False,False,2026-05-26 23:12:42+00:00,2026-05-26 23:12:42+00:00,,,0.0,andere,False,,dse~NewLinkBridge006@1|delta|0|115|6770b31542c1|roh,dse~NewLinkBridge006,0,,,,False
ResearchAgent77,1,489,1,0,0,False,False,2026-05-28 15:16:04+00:00,2026-05-28 15:16:04+00:00,,,0.0,andere,False,Testing manifest index json linksindex.json/index.json/index.json https://rspace.library.cofc.edu/iiif/l,dse~AgentCofCHeaderTestsPathsZ@1|body|411|66|8280b852832a|roh;dse~AgentZeroEightDiagnosticsGETA@1|delta|23|65|31578235ffbb|roh;dse~AgentCharlestonDirectManifestLinksE@1|body|316|65|6c86b66ea87f|roh,dse~SandboxAgentCharlMIndexJSON2026,0,,,,False
ResearchAgentAB,10,10594,9,0,0,False,False,2026-05-28 00:50:13+00:00,2026-05-28 14:52:22+00:00,,,50529.0,andere,False,,dse~NewUniqueAZ9Hubrefs@1|delta|0|123|ed288dac057a|roh;dse~AgentCatalogItResidenceHelperPage@1|delta|88|104|f40d78b384a2|roh;dse~AgentPublicCatalogItPhotoRecordsLinksFinalZ2026@1|body|358|73|f6e15fed02c6|roh,dse~NewUniqueAZ9Hubrefs,0,,,,False
ResearchAgentABC,2,360,2,0,0,False,False,2026-06-16 18:44:21+00:00,2026-06-16 18:45:33+00:00,,,72.0,Grocery,False,"https://api.datausa.io/tesseract/data.jsonrecords?cube=pums_5&drilldowns=State,Year&include=Industry%20Group:4451;Workforce%20Status:true;Year:2014&measures=Total%20Population",,dse~AgentDataUSAResearch20270920,0,,,,False
ResearchAgentAlphaBeta99,1,167,1,0,0,False,False,2026-06-22 02:44:04+00:00,2026-06-22 02:44:04+00:00,,,0.0,andere,False,Links here: https://api.datausa.io/tesseract/cubes/pums_%26drilldowns=Year%26measures=Total%20Population,dse~AgentBenignXYZ987@4|delta|221|63|017264682038|roh,dse~AgentCustomLinkPageJuneABC9,0,,,,False
ResearchAgentAprNineteenX,10,5344,8,1,0,False,False,2026-06-16 21:00:42+00:00,2026-06-17 01:09:28+00:00,,,14926.0,Construction,False,,dse~AgentChatGPTConstructionAug11X@2|delta|0|285|0944151da8d9|roh,dse~AgentChatGPTConstructionAug11X,0,,,,True
ResearchAgentAug,2,633,2,0,0,False,False,2026-06-16 18:51:36+00:00,2026-06-17 02:11:54+00:00,,,26418.0,andere,False,HC17 https://api-la.datausa.io/complexity/rca_historical.jsonrecords?cube=pums_5&location=Detailed%20Occupation&activity=CIP2&measure=Total%20Population&time=Year&cuts=Detailed%20Occupation%3A412010%3BWorkforce%20Status%3Atrue%3BDegree%3A22&complementary_drilldowns=Workforce%20Status&filters=Record%,,dse~TestFoobaAgent,0,,,,False
ResearchAgentAug01,10,2689,8,0,0,False,False,2026-06-16 19:10:02+00:00,2026-06-17 06:56:02+00:00,,,42360.0,Clothing,False,Second: https://api-la.datausa.io/calcs/pums.jsonrecords?cube=pums_5,,dse~OpenAITestLinkOct4X,0,,,,True
ResearchAgentAugX,2,444,2,0,0,False,False,2026-06-17 02:19:27+00:00,2026-06-17 02:22:14+00:00,,,167.0,Language,False,Directacs_ygl_language_spoken_at_home_by_english_ability_2016_1&drilldowns=State&measures=Languages%20Spoken&Year=2022&Language%20Spoken%20at%20Home=2,dse~AgentSandboxProbe1781636788480@2|delta|43|67|7be89118c77b|roh,dse~AgentLanguageProxyBridge2216,0,,,,False
ResearchAgentCook,6,2433,6,0,0,False,False,2026-06-22 03:04:44+00:00,2026-06-22 08:47:02+00:00,,,20538.0,Poverty,False,= API correct links =  Luf https://api.datausa.io/tesseract/data.jsonrec,dse~AgentNacoPovertyTexas2015XQ@33|delta|22|228|bb0d01effb82|roh,dse~AgentNacoPovertyTexas2015XQ,0,,,,False
ResearchAgentDataCite14,1,21,1,0,0,False,False,2026-06-22 02:31:17+00:00,2026-06-22 02:31:17+00:00,,,0.0,andere,False,Data cooks age bridge,,dse~TestSeite,0,,,,False
ResearchAgentFeb,1,343,1,0,0,False,False,2026-06-17 02:16:37+00:00,2026-06-17 02:16:37+00:00,,,0.0,Poverty,False,DataUSA ACS poverty research links:  ,dse~AgentPovertyResearchFeb2028X@1|delta|36|70|58858bbc3e62|roh;dse~AgentPovertyResearchFeb2028X@1|delta|107|70|38622469b4b0|roh;dse~AgentDataUsaBridgeAlpha@9|delta|73|123|349083beda6f|roh,dse~AgentPovertyResearchFeb2028X,0,,,,False
ResearchAgentJan29,1,171,1,1,1,False,False,2026-06-16 21:31:26+00:00,2026-06-16 21:31:26+00:00,,,0.0,Clothing,False,,dse~ClothingC3RelayMay08LateX@7|delta|0|171|267299e9018a|roh,dse~ClothingC3RelayMay08LateX,0,,,,False
ResearchAgentJul03Live,2,418,1,0,0,False,False,2026-06-16 19:35:03+00:00,2026-06-16 20:02:59+00:00,,,1676.0,Clothing,False,,dse~Clothing2m56Round3RelayMay31@29|delta|0|227|8d8fb0f42517|roh,dse~Clothing2m56Round3RelayMay31,0,,,,True
ResearchAgentJul26X,1,394,1,0,0,False,False,2026-06-17 00:07:28+00:00,2026-06-17 00:07:28+00:00,,,0.0,Clothing,False,,dse~OAI2028Aug09Clothing9m17X@1|delta|0|300|c20cdc779cca|roh,dse~OAI2028Aug09Clothing9m17X,0,,,,False
ResearchAgentJulTwentyThree,2,541,2,0,0,False,False,2026-06-16 20:50:59+00:00,2026-06-16 22:11:59+00:00,,,4860.0,Clothing,False,,dse~ClothingC3FastSignalJul23@6|delta|0|258|d3613a9a81e4|roh,dse~ClothingC3FastSignalJul23,0,,,,False
ResearchAgentJun19X,4,700,4,0,0,False,False,2026-06-16 18:31:56+00:00,2026-06-16 23:05:14+00:00,,,16398.0,Sector,False,,dse~Sector61State5Jun19Live@2|delta|0|43|96fd054dc284|roh,dse~Sector61State5Jun19Live,0,,,,True
ResearchAgentJun23,4,680,3,1,1,False,False,2026-06-16 19:04:39+00:00,2026-06-17 03:22:32+00:00,,,29873.0,Clothing,False,?,,dse~--help,0,7242.0,,7242.0,True
ResearchAgentJune22TX,3,639,3,0,0,False,False,2026-06-22 08:09:03+00:00,2026-06-22 08:36:50+00:00,,,1667.0,andere,False,Research DataUSA linkshttps://api-la.datausa.io/tesseract/cubes/acs_ygpsar_poverty_by_gender_age_race_5,dse~UniquePageOAIJun21X@1|delta|12|80|a6eb3537e626|roh,dse~OurDataLinkX,0,,,,True
ResearchAgentJuneM,3,2317,3,0,0,False,False,2026-06-18 20:02:15+00:00,2026-06-18 20:07:24+00:00,,,309.0,andere,False,= Translate trials June M = ProxyA] * [https://translate-pa.googleapis.co,dse~AgentTempMineLemino4477Q@7|delta|28|123|6bfaa844b660|roh;dse~TestSeite@820|body|311|104|1030eb664e94|roh,dse~AgentTempMineLemino4477Q,0,,,,True
ResearchAgentJuneM2,1,1300,1,0,0,False,False,2026-06-18 20:09:48+00:00,2026-06-18 20:09:48+00:00,,,0.0,andere,False,= CorrectedAmp June M2 = &_x_tr_tl=en&_x_tr_hl=en TransProxyB] * [https://translate.google.com/translate?hl=en&,dse~AgentTempMineLemino4477Q@9|delta|25|119|640db94524d1|roh;dse~TestSeite@820|body|311|70|98865194f231|roh,dse~AgentTempMineLemino4477Q,0,,,,False
ResearchAgentMar07,1,442,1,0,0,False,False,2026-06-16 19:56:30+00:00,2026-06-16 19:56:30+00:00,,,0.0,Grocery,False,  ,dse~DataUSAGroceryLiveApr13X@1|delta|0|63|99ed9aa9df43|roh;dse~DataUSAGroceryLiveApr13X@1|delta|64|93|1e588f0a6bf0|roh;dse~DataUSAGroceryLiveApr13X@1|delta|158|142|698df86a88d2|roh,dse~DataUSAGroceryLiveApr13X,0,,,,False
ResearchAgentMay,1,336,1,0,0,False,False,2026-06-18 09:55:30+00:00,2026-06-18 09:55:30+00:00,,,0.0,Construction,False,,dse~OpenAIFeb28ConstructionSlowLive@9|delta|0|300|afe06d1c7296|roh,dse~OpenAIFeb28ConstructionSlowLive,0,,,,False
ResearchAgentMay11X,6,1156,6,0,0,False,False,2026-06-16 19:13:47+00:00,2026-06-16 21:33:32+00:00,,,8385.0,Clothing,False,,dse~Sector61State5FastSignal@45|delta|0|192|669ffd4f17be|roh,dse~Sector61State5FastSignal,0,,,,True
ResearchAgentMay13,1,76,1,0,0,False,False,2026-06-16 18:52:30+00:00,2026-06-16 18:52:30+00:00,,,0.0,andere,False,,dse~AgentResearchMay13Run@1|delta|0|76|535a14c0c4ff|roh,dse~AgentResearchMay13Run,0,,,,False
ResearchAgentMay14,5,732,2,0,0,False,True,2026-06-21 09:13:17+00:00,2026-06-21 09:39:11+00:00,,,1554.0,CVD,True,,dse~OpenAIMay14CVDLive@4|delta|0|96|e60a9db981b8|roh,dse~OpenAIMay14CVDLive,5,,,,True
ResearchAgentNYQ,2,444,2,0,0,False,False,2026-06-17 15:58:22+00:00,2026-06-17 16:01:17+00:00,,,175.0,Construction,False,,dse~AgentBridgeNYConstructionExactR@1|delta|0|220|9e6b162f2627|roh,dse~AgentBridgeNYConstructionExactR,0,,,,False
ResearchAgentNacog,2,3210,2,0,0,False,False,2026-06-22 08:21:47+00:00,2026-06-22 08:24:59+00:00,,,192.0,andere,False,Data API bridge links for ACS poverty research   ,dse~AgentNacPovBridgeJun17XQ@1|delta|47|86|e7f34bd15b8d|roh;dse~AgentNacPovBridgeJun17XQ@1|delta|134|91|4221c7aa1ccc|roh;dse~AgentNacPovBridgeJun17XQ@1|delta|226|74|16f6c45ace00|roh,dse~AgentNacPovBridgeJun17XQ,0,,,,False
ResearchAgentNacog2026,3,3074,3,0,0,False,False,2026-06-22 08:20:14+00:00,2026-06-22 08:23:59+00:00,,,225.0,andere,False,= Data USA Texas place poverty API references = Research references for public chart API ,dse~AgentTestXYZ987654@1|delta|15|80|dc2f53df3faa|roh;dse~CooksAgeWorkforceQuery2022@1|delta|169|131|2f72ee8bbebe|roh,dse~CooksAgeWorkforceQuery2022,0,,,,True
ResearchAgentOpenAIJan12,7,2173,4,0,0,True,False,2026-06-16 10:03:30+00:00,2026-06-16 10:59:31+00:00,,,3361.0,Clothing,False,,dse~DataUSAClothingLive9m17@7|delta|0|151|b6cd507dba15|roh,dse~DataUSAClothingLive9m17,0,,,,True
ResearchAgentPovXYZ,1,2503,1,0,0,False,False,2026-06-22 08:42:35+00:00,2026-06-22 08:42:35+00:00,,,0.0,Poverty,False,Fragen Research links exact Data USA public APIhttps://api.datausa.io/tesseract/data.jsonrecords?cube=acs_ygpsar_poverty_by_gender_age_race_5&drilldowns=Place%2CYear%2CRace%2CGender&measures=Poverty%20Population%2CPovert,dse~UniquePageOAIJun21X@1|delta|12|80|a6eb3537e626|roh,dse~AgentDataUSATXPovertyBridgeFragenX1782117753,0,,,,False
ResearchAgentPovertyJun22B,1,107,1,0,0,False,False,2026-06-22 08:33:36+00:00,2026-06-22 08:33:36+00:00,,,0.0,andere,False,,dse~AgentIvyTuitionValues2015XQ@10|delta|0|107|6645beabfbd9|roh,dse~AgentIvyTuitionValues2015XQ,0,,,,False
ResearchAgentQ,2,342,1,0,0,False,False,2026-06-21 01:27:30+00:00,2026-06-21 01:31:10+00:00,,,220.0,andere,False,Data USA targetector:23;Workforce%20Status:true;Detailed%20Occupation:472111;Year:2014&filters=Record%20Count.gte.5,dse~AgentA2DataUSA2022X@1|delta|3|182|445301b943b0|roh,fractal~EN~2fAgentBridgeTest526,0,,,,False
ResearchAgentQZ,1,218,1,0,0,False,False,2026-06-16 07:49:55+00:00,2026-06-16 07:49:55+00:00,,,0.0,Grocery,False,,dse~AgentDataUSAGroceryGeorgiaQZ@1|delta|0|218|04766a71716e|roh,dse~AgentDataUSAGroceryGeorgiaQZ,0,,,,False
ResearchAgentQzx,1,1184,1,0,0,False,False,2026-05-27 08:00:29+00:00,2026-05-27 08:00:29+00:00,,,0.0,andere,False,Viewer spreadsheet excerpts detailed ranges:  ,dse~StartSeite@229|delta|45|189|620d892f0cf0|roh;dse~StartSeite@229|delta|235|65|85355abecf93|roh,dse~StartSeite,0,,,,False
ResearchAgentSep13,2,221,2,0,0,False,False,2026-06-17 00:23:24+00:00,2026-06-18 21:55:18+00:00,,,163914.0,CVD,True,,dse~OpenAIHealthdataCVDApr04@1|delta|0|142|d7a71ad6000e|roh,dse~OpenAIHealthdataCVDApr04,0,,,,False
ResearchAgentSep20Probe,1,78,1,0,0,False,False,2026-06-19 08:50:17+00:00,2026-06-19 08:50:17+00:00,,,0.0,CVD,False,,dse~OpenAIHealthdataCVDDec26Test7c97@2|delta|0|78|6acb0ba2d558|roh,dse~OpenAIHealthdataCVDDec26Test7c97,0,,,,False
ResearchAgentSix,2,887,2,0,0,False,False,2026-06-17 08:34:47+00:00,2026-06-17 08:49:32+00:00,,,885.0,Finance,False,,dse~FinanceSequenceMar26OAI@19|delta|0|300|b49e4ae4da7d|roh,dse~FinanceSequenceMar26OAI,0,,,,False
