label,t0,t1,t_mid,wall_delta_s,task_delta_s,rollover,factor,weg,rev0,rev1,page_key_0,page_key_1,beleg0,beleg0_ref,beleg1,beleg1_ref,load_revs_5,load_bytes_5,load_labels_5,load_ip_5,load_events_5,load_revs_15,load_bytes_15,load_labels_15,load_ip_15,load_events_15,load_revs_60,load_bytes_60,load_labels_60,load_ip_60,load_events_60,hour,logf,ldw,ldt,datensatz
ResearchHelper,2026-06-16T10:55:45Z,2026-06-16T11:02:35Z,2026-06-16T10:59:10Z,410.0,165.0,0,0.4024390243902439,AA,dse~ClothingFastCohortRelayMay29@1,dse~ClothingFastCohortRelayMay29@5,dse~ClothingFastCohortRelayMay29,dse~ClothingFastCohortRelayMay29,,dse~ClothingFastCohortRelayMay29@1|delta|118|193|5fa0e04408ed|roh,,dse~ClothingFastCohortRelayMay29@5|delta|0|236|17bbe5f32bd9|roh,10.0,2775.0,8.5,10.5,11.5,28.5,8048.0,13.0,25.5,30.5,101.0,32187.0,21.5,60.0,107.5,10,-0.9102116857977728,6.016157159698354,5.10594547390058,mit_Ereignissen_ABC
ResearchHelper,2026-06-16T11:02:35Z,2026-06-16T11:09:35Z,2026-06-16T11:06:05Z,420.0,155.0,0,0.36904761904761907,AA,dse~ClothingFastCohortRelayMay29@5,dse~ClothingFastCohortRelayMay29@8,dse~ClothingFastCohortRelayMay29,dse~ClothingFastCohortRelayMay29,,dse~ClothingFastCohortRelayMay29@5|delta|0|236|17bbe5f32bd9|roh,,dse~ClothingFastCohortRelayMay29@8|delta|0|214|d5381bd44fc5|roh,9.5,1772.5,7.5,10.0,10.5,26.0,6013.0,13.0,24.0,28.0,70.0,15595.0,18.0,50.0,72.0,11,-0.9968295943581673,6.040254711277414,5.043425116919247,mit_Ereignissen_ABC
ResearchHelper,2026-06-16T19:44:16Z,2026-06-17T20:36:36Z,2026-06-17T08:10:26Z,89540.0,11522.0,0,0.1286799195890105,CC,dse~DataUSATransportEquipmentSequenceJun11@27,dse~CashierCoordJul18OAI@9,dse~DataUSATransportEquipmentSequenceJun11,dse~CashierCoordJul18OAI,,dse~DataUSATransportEquipmentSequenceJun11@27|delta|0|247|c2058cdc24ea|roh,,dse~CashierCoordDec12OAI2027B@3|delta|0|400|049abd3c0424|roh,8.443333333333333,2459.77,7.1466666666666665,7.296666666666667,8.46,26.77227722772277,7893.089108910891,19.504950495049506,18.316831683168317,26.821782178217823,119.61538461538461,34847.192307692305,62.88461538461539,45.96153846153846,119.8076923076923,8,-2.050427201502628,11.402440731794956,9.352013530292329,mit_Ereignissen_ABC
ResearchHelperApr08,2026-06-17T05:44:56Z,2026-06-17T06:01:04Z,2026-06-17T05:53:00Z,968.0,2461.0,0,2.5423553719008263,CB,dse~CashierCoordOct06OAI@1,dse~CashierCoordOct06OAI@6,dse~CashierCoordOct06OAI,dse~CashierCoordOct06OAI,,dse~CashierCoordOct06OAI@1|delta|770|295|cceb91b23dc1|roh,,dse~CashierCoordOct06OAI@6|delta|0|153|ad82d67185ca|roh,4.2,831.4,3.8,4.8,4.8,10.333333333333334,2279.0,8.666666666666666,11.666666666666666,12.333333333333334,50.0,13421.5,34.0,33.0,53.0,5,0.9330909631144788,6.875232087276577,7.8083230503910555,mit_Ereignissen_ABC
ResearchHelperApr30,2026-06-16T19:18:28Z,2026-06-16T20:13:03Z,2026-06-16T19:45:45Z,3275.0,5898.0,0,1.8009160305343512,AC,dse~DataUSAClothingLive9m17@14,dse~DataUSAClothingLive9m17@26,dse~DataUSAClothingLive9m17,dse~DataUSAClothingLive9m17,,dse~DataUSAClothingLive9m17@14|delta|0|280|cb1654156141|roh,,dse~DataUSAClothingLive9m17@26|delta|0|232|78958a574d71|roh,54.583333333333336,20431.75,44.416666666666664,37.25,54.833333333333336,163.75,61295.25,113.5,70.25,164.5,567.5,185931.0,275.5,108.0,569.5,19,0.5882954413058693,8.094073148069352,8.682368589375221,mit_Ereignissen_ABC
ResearchHelperAug12X,2026-06-17T08:59:09Z,2026-06-17T09:22:58Z,2026-06-17T09:11:03Z,1429.0,32980.0,0,23.079076277116865,CB,dse~FinanceSequenceMar26OAI@23,dse~FinanceSequenceMar26OAI@28,dse~FinanceSequenceMar26OAI,dse~FinanceSequenceMar26OAI,,dse~FinanceSequenceMar26OAI@23|delta|0|254|6a8b2021c266|roh,,dse~FinanceSequenceMar26OAI@28|delta|0|282|0ad0fa5cf1c8|roh,3.6666666666666665,1198.0,3.6666666666666665,4.0,4.0,12.333333333333334,3633.0,10.333333333333334,12.333333333333334,13.0,45.0,14667.0,27.0,32.5,47.5,9,3.1389264181837224,7.264730177929867,10.40365659611359,mit_Ereignissen_ABC
ResearchHelperAug12X,2026-06-17T09:22:58Z,2026-06-17T10:01:05Z,2026-06-17T09:42:01Z,2287.0,211.0,0,0.09226060341058155,BB,dse~FinanceSequenceMar26OAI@28,dse~FinanceSequenceMar26OAI2@5,dse~FinanceSequenceMar26OAI,dse~FinanceSequenceMar26OAI2,,dse~FinanceSequenceMar26OAI@28|delta|0|282|0ad0fa5cf1c8|roh,,dse~FinanceSequenceMar26OAI2@5|delta|0|229|779fdaf1cce5|roh,4.0,1518.2222222222222,3.2222222222222223,4.222222222222222,4.333333333333333,11.75,3941.75,8.25,12.0,12.75,36.5,14899.5,17.0,29.0,39.5,9,-2.3831380605467145,7.734996194022781,5.351858133476067,mit_Ereignissen_ABC
ResearchHelperDec27X,2026-06-16T19:19:26Z,2026-06-16T19:24:50Z,2026-06-16T19:22:08Z,324.0,1568.0,0,4.839506172839506,CA,dse~DataUSAClothingSequenceCollabAug08@21,dse~DataUSAClothingLive9m17@20,dse~DataUSAClothingSequenceCollabAug08,dse~DataUSAClothingLive9m17,,dse~DataUSAClothingSequenceCollabAug08@21|delta|355|400|80352f513dee|roh,,dse~DataUSAClothingLive9m17@20|delta|0|272|23d764645ca1|roh,68.0,21756.0,57.0,46.5,69.0,202.0,58816.0,138.0,80.0,204.0,746.0,245815.0,339.0,118.0,749.0,19,1.5768126851180237,5.780743515792329,7.357556200910353,mit_Ereignissen_ABC
ResearchHelperJul01X,2026-06-16T19:10:19Z,2026-06-16T19:13:24Z,2026-06-16T19:11:51Z,185.0,432.0,0,2.3351351351351353,AB,dse~DataUSAClothingSequenceCollabAug08@19,dse~DataUSAClothingLive2m56Jun28@8,dse~DataUSAClothingSequenceCollabAug08,dse~DataUSAClothingLive2m56Jun28,,dse~DataUSAClothingSequenceCollabAug08@19|delta|283|293|dc11a4bcf42e|roh,,dse~DataUSAClothingLive2m56Jun28@8|delta|0|249|dbf17786d0d4|roh,85.0,20234.0,61.0,53.0,87.0,192.0,46005.0,115.0,74.0,194.0,745.0,245702.0,339.0,118.0,749.0,19,0.8480697631657855,5.220355825078324,6.068425588244111,mit_Ereignissen_ABC
ResearchHelperJul01X,2026-06-16T19:13:24Z,2026-06-16T19:23:04Z,2026-06-16T19:18:14Z,580.0,130.0,0,0.22413793103448276,BB,dse~DataUSAClothingLive2m56Jun28@8,dse~DataUSAClothing2m56LiveC3@7,dse~DataUSAClothingLive2m56Jun28,dse~DataUSAClothing2m56LiveC3,,dse~DataUSAClothingLive2m56Jun28@8|delta|0|249|dbf17786d0d4|roh,,dse~DataUSAClothing2m56LiveC3@7|delta|0|306|cce93a16a7f2|roh,74.0,21491.333333333332,58.666666666666664,48.666666666666664,75.0,197.0,52653.0,126.5,77.0,199.0,745.0,245702.0,339.0,118.0,749.0,19,-1.4954936530848826,6.363028103540465,4.867534450455582,mit_Ereignissen_ABC
ResearchHelperJul01X,2026-06-16T19:23:04Z,2026-06-16T19:28:33Z,2026-06-16T19:25:48Z,329.0,821.0,0,2.4954407294832825,BC,dse~DataUSAClothing2m56LiveC3@7,dse~DataUSAClothing2m56LiveC3@12,dse~DataUSAClothing2m56LiveC3,dse~DataUSAClothing2m56LiveC3,,dse~DataUSAClothing2m56LiveC3@7|delta|0|306|cce93a16a7f2|roh,,dse~DataUSAClothing2m56LiveC3@12|delta|0|243|6c35bcf37056|roh,67.5,20512.0,56.0,43.5,68.5,202.0,59301.0,138.0,80.0,204.0,745.0,245702.0,339.0,118.0,749.0,19,0.9144653586870563,5.796057750765372,6.710523109452428,mit_Ereignissen_ABC
ResearchHelperMayEightD,2026-06-16T09:44:03Z,2026-06-16T10:11:39Z,2026-06-16T09:57:51Z,1656.0,1441.0,0,0.8701690821256038,AA,dse~DataUSAClothingSequenceCollabAug08@5,dse~DataUSAClothingStateSequenceCollabOct10@7,dse~DataUSAClothingSequenceCollabAug08,dse~DataUSAClothingStateSequenceCollabOct10,,dse~DataUSAClothingSequenceCollabAug08@5|delta|0|400|7dc8ac6ca3aa|roh,,dse~DataUSAClothingStateSequenceCollabOct10@7|delta|0|261|cd3be2427384|roh,11.142857142857142,4088.8571428571427,8.285714285714286,10.857142857142858,12.142857142857142,34.0,12351.333333333334,18.0,28.333333333333332,36.333333333333336,118.0,49277.5,30.0,63.5,122.0,9,-0.13906773894568294,7.412160334945205,7.273092595999522,mit_Ereignissen_ABC
ResearchHelperOctFifteen,2026-06-16T21:46:55Z,2026-06-20T03:05:38Z,2026-06-18T12:26:16Z,278323.0,50892.0,0,0.1828522975104465,CC,dse~Sector61State5FastSignal@53,dse~OECDEquityNov06Live@3,dse~Sector61State5FastSignal,dse~OECDEquityNov06Live,,dse~Sector61State5FastSignal@53|delta|384|186|7a2c1ec7703f|roh,,dse~OECDEquityNov06Live@3|delta|0|327|46a35248f26d|roh,9.707212055974166,6239.537136706135,5.10010764262648,5.944025834230355,10.214208826695371,29.10967741935484,18704.58387096774,12.429032258064517,12.793548387096774,30.629032258064516,118.43037974683544,74571.84810126582,38.075949367088604,31.49367088607595,124.40506329113924,12,-1.6990765694646113,12.536537588727203,10.83746101926259,mit_Ereignissen_ABC
ResearchHelperSep11,2026-06-16T18:52:35Z,2026-06-16T19:37:50Z,2026-06-16T19:15:12Z,2715.0,4845.0,0,1.7845303867403315,CC,dse~DataUSAStateSequenceCollab2027@37,dse~Sector61State5LiveRelay@12,dse~DataUSAStateSequenceCollab2027,dse~Sector61State5LiveRelay,,dse~DataUSAStateSequenceCollab2027@37|delta|0|202|b8ae93213140|roh,,dse~Sector61State5LiveRelay@12|delta|0|218|551a48015c9a|roh,68.8,19497.1,53.2,43.9,69.2,202.0,62417.25,126.0,78.5,203.0,518.5,158164.5,240.5,105.0,520.5,19,0.5791552919568308,7.906547232368036,8.485702524324866,mit_Ereignissen_ABC
ResearchHelperSep25X,2026-06-16T19:14:11Z,2026-06-16T19:23:20Z,2026-06-16T19:18:45Z,549.0,1265.0,0,2.3041894353369763,AC,dse~DataUSAClothingLive2m56Jun28@11,dse~DataUSAClothing2m56LiveC3@9,dse~DataUSAClothingLive2m56Jun28,dse~DataUSAClothing2m56LiveC3,,dse~DataUSAClothingLive2m56Jun28@11|delta|0|319|7df736696471|roh,,dse~DataUSAClothing2m56LiveC3@9|delta|0|268|d38b55481e0f|roh,74.0,21604.666666666668,58.666666666666664,48.666666666666664,75.0,197.5,52944.5,126.5,77.0,199.0,746.0,246285.0,339.0,118.0,749.0,19,0.8347289596520899,6.3080984415095305,7.142827401161621,mit_Ereignissen_ABC
ResearchObserverXYZ,2026-06-17T01:58:50Z,2026-06-17T02:57:36Z,2026-06-17T02:28:13Z,3526.0,12362.0,0,3.505955757231991,AC,dse~DataUSAPovertyLiveSep15Midnight@1,dse~CashierCoordAug08OAI@2,dse~DataUSAPovertyLiveSep15Midnight,dse~CashierCoordAug08OAI,,dse~DataUSAPovertyLiveSep15Midnight@1|delta|0|222|b6da970db3dd|roh,,dse~CashierCoordAug08OAI@2|delta|0|310|df9d8da39303|roh,15.923076923076923,3898.0,13.23076923076923,14.615384615384615,16.692307692307693,48.4,12091.8,34.6,37.2,50.4,178.0,42431.5,100.0,75.5,183.0,2,1.254463167261403,8.167919362957816,9.422382530219219,mit_Ereignissen_ABC
ResearchObserverXYZ,2026-06-17T02:57:36Z,2026-06-17T06:58:17Z,2026-06-17T04:57:56Z,14441.0,47901.0,0,3.317014057198255,CB,dse~CashierCoordAug08OAI@2,dse~FinanceSequenceMar26OAI@3,dse~CashierCoordAug08OAI,dse~FinanceSequenceMar26OAI,,dse~CashierCoordAug08OAI@2|delta|0|310|df9d8da39303|roh,,dse~FinanceSequenceMar26OAI@3|delta|0|183|a6aa51cfab35|roh,5.408163265306122,1644.2448979591836,4.8979591836734695,5.122448979591836,5.530612244897959,16.88235294117647,5090.529411764706,13.294117647058824,14.764705882352942,17.41176470588235,87.6,24240.0,51.2,46.6,90.4,4,1.199064997881246,9.577826662126565,10.776891660007811,mit_Ereignissen_ABC
RevisionScoutOAI,2026-06-16T20:18:51Z,2026-06-17T03:21:50Z,2026-06-16T23:50:20Z,25379.0,14235.0,0,0.5608968044446195,CC,dse~AgentOurGroceryDec27LiveX@1,dse~CashierCoordJul25OAI@1,dse~AgentOurGroceryDec27LiveX,dse~CashierCoordJul25OAI,,dse~AgentOurGroceryDec27LiveX@1|delta|0|296|76db6d35c09b|roh,,dse~CashierCoordJul25OAI@1|delta|0|400|d67d3759983a|roh,17.88372093023256,4637.732558139535,14.779069767441861,15.069767441860465,17.953488372093023,53.37931034482759,13862.655172413793,37.6551724137931,35.13793103448276,53.58620689655172,212.875,58027.25,108.125,75.875,213.625,23,-0.5782183396767661,10.141677339388904,9.563458999712138,mit_Ereignissen_ABC
SectorAgentDec25X,2026-06-16T19:38:27Z,2026-06-16T20:13:32Z,2026-06-16T19:55:59Z,2105.0,785.0,0,0.37292161520190026,AC,dse~Sector61State5LiveRelay@15,dse~Sector61State5LiveRelay@34,dse~Sector61State5LiveRelay,dse~Sector61State5LiveRelay,,dse~Sector61State5LiveRelay@15|delta|0|222|2e064f733051|roh,,dse~Sector61State5LiveRelay@34|delta|0|146|a13fea731966|roh,46.0,19653.125,37.0,33.25,46.625,149.66666666666666,61484.666666666664,104.66666666666667,67.0,151.33333333333334,564.5,185095.0,275.5,108.0,569.5,19,-0.9863870283340733,7.652070746116482,6.665683717782408,mit_Ereignissen_ABC
SectorAgentFeb16OAI,2026-06-17T02:15:08Z,2026-06-17T04:19:19Z,2026-06-17T03:17:13Z,7451.0,30913.0,0,4.148839082002416,CC,dse~CashierCoordJul05OAI@1,dse~DataUSAPovertyR6QuerySep13@12,dse~CashierCoordJul05OAI,dse~DataUSAPovertyR6QuerySep13,,dse~CashierCoordJul05OAI@1|delta|0|292|c86c1de1004c|roh,,dse~DataUSAPovertyR6QuerySep13@12|delta|0|206|82ac5fcc733d|roh,10.52,3101.56,9.44,9.56,10.6,29.88888888888889,8754.0,22.666666666666668,24.11111111111111,30.11111111111111,113.66666666666667,31407.666666666668,63.0,55.666666666666664,115.33333333333333,3,1.4228285558317508,8.916103530553727,10.338932086385478,mit_Ereignissen_ABC
SectorAgentMay24OAI,2026-06-16T18:52:10Z,2026-06-16T19:28:23Z,2026-06-16T19:10:16Z,2173.0,1686.0,0,0.7758858720662678,CC,dse~DataUSAStateSequenceCollab2027@36,dse~DataUSAStateSequenceCollab2027@73,dse~DataUSAStateSequenceCollab2027,dse~DataUSAStateSequenceCollab2027,,dse~DataUSAStateSequenceCollab2027@36|delta|0|207|ef127a2dcf56|roh,,dse~DataUSAStateSequenceCollab2027@73|delta|0|171|d54aa243ee21|roh,65.125,17120.5,50.875,42.5,65.5,190.33333333333334,50389.666666666664,117.33333333333333,76.33333333333333,191.66666666666666,516.5,157828.5,240.5,105.0,520.5,19,-0.2537498416946289,7.6838639802564295,7.430114138561801,mit_Ereignissen_ABC
SectorAgentMay24OAI,2026-06-16T19:28:23Z,2026-06-16T19:59:27Z,2026-06-16T19:43:55Z,1864.0,3159.0,0,1.6947424892703862,CC,dse~DataUSAStateSequenceCollab2027@73,dse~Sector61State5LiveRelay@26,dse~DataUSAStateSequenceCollab2027,dse~Sector61State5LiveRelay,,dse~DataUSAStateSequenceCollab2027@73|delta|0|171|d54aa243ee21|roh,,dse~Sector61State5LiveRelay@26|delta|0|210|e596930fd0fd|roh,58.714285714285715,22093.285714285714,47.57142857142857,38.714285714285715,59.57142857142857,183.0,66399.66666666667,126.0,75.66666666666667,185.0,743.0,246029.0,339.0,118.0,749.0,19,0.5275308055565486,7.530479995245536,8.058010800802085,mit_Ereignissen_ABC
SectorAgentMay24OAI,2026-06-16T19:59:27Z,2026-06-16T20:58:57Z,2026-06-16T20:29:12Z,3570.0,2550.0,0,0.7142857142857143,CA,dse~Sector61State5LiveRelay@26,dse~Sector61State5FastSignal@13,dse~Sector61State5LiveRelay,dse~Sector61State5FastSignal,,dse~Sector61State5LiveRelay@26|delta|0|210|e596930fd0fd|roh,,dse~Sector61State5FastSignal@13|delta|0|216|2cd996337d05|roh,32.38461538461539,10453.307692307691,26.76923076923077,25.153846153846153,32.53846153846154,100.2,33325.8,74.4,54.0,100.8,566.0,185638.5,275.5,108.0,569.5,20,-0.3364722366212129,8.180320874773685,7.843848638152472,mit_Ereignissen_ABC
SectorAgentNov27OAI,2026-06-16T19:32:19Z,2026-06-16T19:57:11Z,2026-06-16T19:44:45Z,1492.0,37712.0,0,25.276139410187668,CC,dse~DataUSAStateSequenceCollab2027@86,dse~Sector61State5LiveRelay@24,dse~DataUSAStateSequenceCollab2027,dse~Sector61State5LiveRelay,,dse~DataUSAStateSequenceCollab2027@86|delta|0|153|f19049d45983|roh,,dse~Sector61State5LiveRelay@24|delta|0|199|59c9bc679105|roh,57.0,23157.833333333332,46.666666666666664,38.5,58.5,171.0,69473.5,120.0,73.5,175.5,740.0,245627.0,339.0,118.0,749.0,19,3.2298608444122063,7.307872780763706,10.537733625175912,mit_Ereignissen_ABC
SectorAgentOct25OAI,2026-06-16T19:37:04Z,2026-06-16T19:59:29Z,2026-06-16T19:48:16Z,1345.0,497.0,0,0.36951672862453533,AA,dse~DataUSAStateSequenceCollab2027@89,dse~SectorAgentOct25OAI@1,dse~DataUSAStateSequenceCollab2027,dse~SectorAgentOct25OAI,,dse~DataUSAStateSequenceCollab2027@89|delta|0|221|8c64d9e51c70|roh,,dse~SectorAgentOct25OAI@1|delta|0|316|d1b98f2be378|roh,53.6,22526.0,43.6,36.6,54.0,174.5,69929.5,120.0,73.5,175.5,747.0,246539.0,339.0,118.0,749.0,19,-0.9955592659393108,7.20414929203594,6.208590026096629,mit_Ereignissen_ABC
SectorAgentSep21OAI,2026-06-16T19:26:18Z,2026-06-16T19:42:14Z,2026-06-16T19:34:16Z,956.0,614.0,0,0.6422594142259415,AA,dse~DataUSAStateSequenceCollab2027@69,dse~DataUSAStateSequenceCollab2027@92,dse~DataUSAStateSequenceCollab2027,dse~DataUSAStateSequenceCollab2027,,dse~DataUSAStateSequenceCollab2027@69|delta|0|142|099c623fd5a3|roh,,dse~DataUSAStateSequenceCollab2027@92|delta|0|162|fe7ce64ac72f|roh,75.25,28406.75,59.25,45.5,75.75,219.0,78988.5,145.0,82.5,220.5,743.0,245952.0,339.0,118.0,749.0,19,-0.44276298490425875,6.862757913051401,6.419994928147142,mit_Ereignissen_ABC
Sep17OECDScout,2026-06-20T09:35:02Z,2026-06-20T09:59:13Z,2026-06-20T09:47:07Z,1451.0,13326.0,0,9.184011026878014,CA,dse~OECDEquitySep17Live@4,dse~UEFAPassAccuracySequenceSep17@6,dse~OECDEquitySep17Live,dse~UEFAPassAccuracySequenceSep17,,dse~OECDEquitySep17Live@4|delta|0|321|9aff3c6f1833|roh,,dse~UEFAPassAccuracySequenceSep17@6|delta|0|154|742231fe142e|roh,3.8,2282.8,3.8,4.2,4.2,10.5,6567.0,9.0,10.0,11.5,35.0,19776.0,27.0,29.0,38.0,9,2.2174640402382946,7.280008252884188,9.497472293122483,mit_Ereignissen_ABC
Sep20ConstructionWatcher,2026-06-18T00:41:46Z,2026-06-18T06:32:15Z,2026-06-18T03:37:00Z,21029.0,2143.0,0,0.10190689048456893,CC,dse~Jan03ConstructionCadenceLive@14,dse~Jan03ConstructionCadenceLive@20,dse~Jan03ConstructionCadenceLive,dse~Jan03ConstructionCadenceLive,,dse~Jan03ConstructionCadenceLive@14|delta|0|291|a30a36c0b778|roh,,dse~Jan03ConstructionCadenceLive@20|delta|0|258|063076b5a193|roh,0.5633802816901409,184.3661971830986,0.4647887323943662,0.5633802816901409,0.5915492957746479,1.68,555.4,1.28,1.64,1.76,7.0,2241.1428571428573,4.0,6.285714285714286,7.285714285714286,3,-2.283695720975127,9.953657716448705,7.669961995473577,mit_Ereignissen_ABC
Sep22ClothingObserver,2026-06-16T19:19:36Z,2026-06-16T19:31:43Z,2026-06-16T19:25:39Z,727.0,806.5,0,1.109353507565337,AA,dse~DataUSAClothingLive2m56Jun28@15,dse~DataUSAClothing2m56LiveC3@13,dse~DataUSAClothingLive2m56Jun28,dse~DataUSAClothing2m56LiveC3,,dse~DataUSAClothingLive2m56Jun28@15|delta|0|306|47922b6a17af|roh,,dse~DataUSAClothing2m56LiveC3@13|delta|0|238|3ee6e918ba39|roh,70.75,21633.75,58.0,45.25,71.25,219.0,78856.5,145.0,82.5,220.5,746.0,246312.0,339.0,118.0,749.0,19,0.1037774200317441,6.588926477533519,6.692703897565264,mit_Ereignissen_ABC
Sep26ClothingAgent,2026-06-16T20:51:45Z,2026-06-16T20:55:03Z,2026-06-16T20:53:24Z,198.0,95.0,0,0.4797979797979798,AA,dse~ClothingC3RelaySep26X@8,dse~ClothingC3RelayMar19X@7,dse~ClothingC3RelaySep26X,dse~ClothingC3RelayMar19X,,dse~ClothingC3RelaySep26X@8|delta|0|269|dafa55a920ea|roh,,dse~ClothingC3RelayMar19X@7|delta|0|247|daf3afed1ccb|roh,47.5,10174.5,40.0,32.0,49.0,133.0,31228.0,86.0,61.0,136.0,385.0,124401.0,212.0,98.0,390.0,20,-0.7343901390939944,5.288267030694535,4.553876891600541,mit_Ereignissen_ABC
TestUserXYZ,2026-06-17T00:49:16Z,2026-06-17T02:06:10Z,2026-06-17T01:27:43Z,4614.0,1554.0,0,0.3368010403120936,AC,dse~DataUSAConstructionSequenceMar08@4,dse~DataUSAConstructionSequenceMar08@39,dse~DataUSAConstructionSequenceMar08,dse~DataUSAConstructionSequenceMar08,,dse~DataUSAConstructionSequenceMar08@4|delta|0|359|d354d8cb2f14|roh,,dse~DataUSAConstructionSequenceMar08@39|delta|0|235|162550cfac0b|roh,14.823529411764707,3175.0,12.823529411764707,13.058823529411764,14.941176470588236,46.833333333333336,10123.0,34.333333333333336,33.666666666666664,47.166666666666664,157.0,40021.0,87.66666666666667,68.0,157.66666666666666,1,-1.0882629078061061,8.4368504387337,7.348587530927593,mit_Ereignissen_ABC
TransportAgentMarNineteen,2026-06-16T19:19:22Z,2026-06-16T19:45:41Z,2026-06-16T19:32:31Z,1579.0,19195.0,0,12.156428119062697,AA,dse~DataUSATransportEquipmentSequenceJun11@13,dse~DataUSATransportEquipmentSequenceJun11@28,dse~DataUSATransportEquipmentSequenceJun11,dse~DataUSATransportEquipmentSequenceJun11,,dse~DataUSATransportEquipmentSequenceJun11@13|delta|0|340|4c5df76c85e5|roh,,dse~DataUSATransportEquipmentSequenceJun11@28|delta|485|86|cee2c3a44276|roh,69.85714285714286,25065.85714285714,56.42857142857143,44.285714285714285,70.14285714285714,184.33333333333334,66153.66666666667,126.33333333333333,75.66666666666667,185.0,746.0,245039.0,339.0,118.0,749.0,19,2.497858093179256,7.364547014255642,9.862405107434897,mit_Ereignissen_ABC
TransportHelperDec08OAI,2026-06-16T21:04:50Z,2026-06-16T21:07:49Z,2026-06-16T21:06:19Z,179.0,60.0,0,0.33519553072625696,AA,dse~OpenAIClothingMar14Coord1781643700@1,dse~OpenAIClothingMar14Coord1781643700@3,dse~OpenAIClothingMar14Coord1781643700,dse~OpenAIClothingMar14Coord1781643700,,dse~OpenAIClothingMar14Coord1781643700@1|delta|0|319|8ade0db73394|roh,,dse~OpenAIClothingMar14Coord1781643700@3|delta|0|319|ba817bffe381|roh,40.0,12247.5,32.5,31.0,41.5,107.0,35124.0,74.0,59.0,110.0,388.0,101467.0,170.0,101.0,393.0,21,-1.0930412436186543,5.187385805840755,4.0943445622221,mit_Ereignissen_ABC
TransportHelperDec08OAI,2026-06-16T21:07:49Z,2026-06-16T21:31:58Z,2026-06-16T21:19:53Z,1449.0,38097.5,0,26.292270531400966,AA,dse~OpenAIClothingMar14Coord1781643700@3,dse~Sector61State5FastSignal@42,dse~OpenAIClothingMar14Coord1781643700,dse~Sector61State5FastSignal,,dse~OpenAIClothingMar14Coord1781643700@3|delta|0|319|ba817bffe381|roh,,dse~Sector61State5FastSignal@42|delta|0|208|be3f16a1ac4b|roh,30.166666666666668,8529.333333333334,25.333333333333332,24.5,30.833333333333332,96.33333333333333,26244.0,67.0,54.333333333333336,98.0,388.0,101467.0,170.0,101.0,393.0,21,3.2692749998433333,7.278628942320682,10.547903942164016,mit_Ereignissen_ABC
TransportHelperJun11B,2026-06-16T19:17:31Z,2026-06-16T19:21:21Z,2026-06-16T19:19:26Z,230.0,817.0,0,3.5521739130434784,AC,dse~DataUSATransportEquipmentSequenceJun11@11,dse~DataUSATransportEquipmentSequenceJun11@14,dse~DataUSATransportEquipmentSequenceJun11,dse~DataUSATransportEquipmentSequenceJun11,,dse~DataUSATransportEquipmentSequenceJun11@11|delta|0|243|3b0201cc543b|roh,,dse~DataUSATransportEquipmentSequenceJun11@14|delta|0|252|590050e797f4|roh,68.0,22025.5,57.0,46.5,69.0,202.0,59355.0,138.0,80.0,204.0,747.0,246581.0,339.0,118.0,749.0,19,1.2675597859368075,5.438079308923196,6.705639094860003,mit_Ereignissen_ABC
TransportHelperOct12,2026-06-16T20:14:42Z,2026-06-16T20:28:53Z,2026-06-16T20:21:47Z,851.0,1496.0,0,1.7579318448883667,AA,dse~TransportSequenceLiveRelayR3@9,dse~TransportSequenceLiveRelayR3@12,dse~TransportSequenceLiveRelayR3,dse~TransportSequenceLiveRelayR3,,dse~TransportSequenceLiveRelayR3@9|delta|0|206|77086ef4c50e|roh,,dse~TransportSequenceLiveRelayR3@12|delta|0|184|718c44c9e61a|roh,34.0,12785.75,29.5,29.5,36.5,99.0,41460.0,77.5,57.5,104.0,380.0,124996.0,212.0,98.0,390.0,20,0.5641380299610484,6.7464121285733745,7.310550158534422,mit_Ereignissen_ABC
TransportResearchJun11,2026-06-16T18:56:22Z,2026-06-16T19:27:42Z,2026-06-16T19:12:02Z,1880.0,1772.0,0,0.9425531914893617,CA,dse~DataUSATransportEquipmentSequenceJun11@1,dse~DataUSATransportEquipmentSequenceJun11@18,dse~DataUSATransportEquipmentSequenceJun11,dse~DataUSATransportEquipmentSequenceJun11,,dse~DataUSATransportEquipmentSequenceJun11@1|delta|62|289|4c4849890456|roh,,dse~DataUSATransportEquipmentSequenceJun11@18|delta|0|283|40893fb3fd55|roh,66.42857142857143,17695.0,52.42857142857143,43.285714285714285,67.42857142857143,189.33333333333334,49893.666666666664,117.0,76.33333333333333,191.66666666666666,517.0,157484.0,240.5,105.0,520.5,19,-0.05916292465896866,7.539027055823995,7.4798641311650265,mit_Ereignissen_ABC
