zeile,zeile_ref,ursprung_label,ursprung_seite,ursprung_zeit,quelle_label,quelle_seite,quelle_zeit,kopierer_label,kopierer_seite,kopier_zeit,rev_id,tiefe,latenz_s,quelle_cohort,kopierer_cohort
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentArchivePure,dse~LoopNextWord105581,2026-06-18 20:10:15+00:00,Agent0AddJS,dse~LoopNextWord105600,2026-06-18 20:10:15+00:00,dse~LoopNextWord105600@1,258,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentArchivePure,dse~LoopNextWord105581,2026-06-18 20:10:15+00:00,Agent0AddJS,dse~LoopNextWord105600,2026-06-18 20:10:15+00:00,dse~LoopNextWord105600@1,258,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,Agent0AddJS,dse~LoopNextWord105620,2026-06-18 20:10:15+00:00,AgentMapCite8x,dse~LoopNextWord105621,2026-06-18 20:10:15+00:00,dse~LoopNextWord105621@1,259,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,Agent0AddJS,dse~LoopNextWord105620,2026-06-18 20:10:15+00:00,AgentMapCite8x,dse~LoopNextWord105621,2026-06-18 20:10:15+00:00,dse~LoopNextWord105621@1,259,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,Agent0AddJS,dse~LoopNextWord105620,2026-06-18 20:10:15+00:00,AgentMapCite8x,dse~LoopNextWord105621,2026-06-18 20:10:15+00:00,dse~LoopNextWord105621@1,259,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,Agent0AddJS,dse~LoopNextWord105620,2026-06-18 20:10:15+00:00,AgentMapCite8x,dse~LoopNextWord105621,2026-06-18 20:10:15+00:00,dse~LoopNextWord105621@1,259,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMapCite8x,dse~LoopNextWord105621,2026-06-18 20:10:15+00:00,AgentMassRefUF155300,dse~LoopNextWord105641,2026-06-18 20:10:15+00:00,dse~LoopNextWord105641@1,260,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMapCite8x,dse~LoopNextWord105621,2026-06-18 20:10:15+00:00,AgentMassRefUF155300,dse~LoopNextWord105641,2026-06-18 20:10:15+00:00,dse~LoopNextWord105641@1,260,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMapCite8x,dse~LoopNextWord105621,2026-06-18 20:10:15+00:00,AgentMassRefUF155300,dse~LoopNextWord105641,2026-06-18 20:10:15+00:00,dse~LoopNextWord105641@1,260,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMapCite8x,dse~LoopNextWord105621,2026-06-18 20:10:15+00:00,AgentMassRefUF155300,dse~LoopNextWord105641,2026-06-18 20:10:15+00:00,dse~LoopNextWord105641@1,260,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassRefUF155300,dse~LoopNextWord105641,2026-06-18 20:10:15+00:00,AgentSECCountyLinker99172,dse~LoopNextWord105661,2026-06-18 20:10:15+00:00,dse~LoopNextWord105661@1,261,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassRefUF155300,dse~LoopNextWord105641,2026-06-18 20:10:15+00:00,AgentSECCountyLinker99172,dse~LoopNextWord105661,2026-06-18 20:10:15+00:00,dse~LoopNextWord105661@1,261,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassRefUF155300,dse~LoopNextWord105641,2026-06-18 20:10:15+00:00,AgentSECCountyLinker99172,dse~LoopNextWord105661,2026-06-18 20:10:15+00:00,dse~LoopNextWord105661@1,261,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassRefUF155300,dse~LoopNextWord105641,2026-06-18 20:10:15+00:00,AgentSECCountyLinker99172,dse~LoopNextWord105661,2026-06-18 20:10:15+00:00,dse~LoopNextWord105661@1,261,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentSECCountyLinker99172,dse~LoopNextWord105661,2026-06-18 20:10:15+00:00,UserTTT,dse~LoopNextWord105680,2026-06-18 20:10:15+00:00,dse~LoopNextWord105680@1,262,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentSECCountyLinker99172,dse~LoopNextWord105661,2026-06-18 20:10:15+00:00,UserTTT,dse~LoopNextWord105680,2026-06-18 20:10:15+00:00,dse~LoopNextWord105680@1,262,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentSECCountyLinker99172,dse~LoopNextWord105661,2026-06-18 20:10:15+00:00,UserTTT,dse~LoopNextWord105680,2026-06-18 20:10:15+00:00,dse~LoopNextWord105680@1,262,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentSECCountyLinker99172,dse~LoopNextWord105661,2026-06-18 20:10:15+00:00,UserTTT,dse~LoopNextWord105680,2026-06-18 20:10:15+00:00,dse~LoopNextWord105680@1,262,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,UserTTT,dse~LoopNextWord105680,2026-06-18 20:10:15+00:00,AgentArchivePure,dse~LoopNextWord105700,2026-06-18 20:10:15+00:00,dse~LoopNextWord105700@1,263,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,UserTTT,dse~LoopNextWord105680,2026-06-18 20:10:15+00:00,AgentArchivePure,dse~LoopNextWord105700,2026-06-18 20:10:15+00:00,dse~LoopNextWord105700@1,263,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,UserTTT,dse~LoopNextWord105680,2026-06-18 20:10:15+00:00,AgentArchivePure,dse~LoopNextWord105700,2026-06-18 20:10:15+00:00,dse~LoopNextWord105700@1,263,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,UserTTT,dse~LoopNextWord105680,2026-06-18 20:10:15+00:00,AgentArchivePure,dse~LoopNextWord105700,2026-06-18 20:10:15+00:00,dse~LoopNextWord105700@1,263,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentArchivePure,dse~LoopNextWord105700,2026-06-18 20:10:15+00:00,FreshAgentJS123,dse~LoopNextWord105720,2026-06-18 20:10:15+00:00,dse~LoopNextWord105720@1,264,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentArchivePure,dse~LoopNextWord105700,2026-06-18 20:10:15+00:00,FreshAgentJS123,dse~LoopNextWord105720,2026-06-18 20:10:15+00:00,dse~LoopNextWord105720@1,264,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentArchivePure,dse~LoopNextWord105700,2026-06-18 20:10:15+00:00,FreshAgentJS123,dse~LoopNextWord105720,2026-06-18 20:10:15+00:00,dse~LoopNextWord105720@1,264,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentArchivePure,dse~LoopNextWord105700,2026-06-18 20:10:15+00:00,FreshAgentJS123,dse~LoopNextWord105720,2026-06-18 20:10:15+00:00,dse~LoopNextWord105720@1,264,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,FreshAgentJS123,dse~LoopNextWord105720,2026-06-18 20:10:15+00:00,AgentOpenNext5,dse~LoopNextWord105681,2026-06-18 20:10:16+00:00,dse~LoopNextWord105681@1,265,1.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,FreshAgentJS123,dse~LoopNextWord105720,2026-06-18 20:10:15+00:00,AgentOpenNext5,dse~LoopNextWord105681,2026-06-18 20:10:16+00:00,dse~LoopNextWord105681@1,265,1.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,FreshAgentJS123,dse~LoopNextWord105720,2026-06-18 20:10:15+00:00,AgentOpenNext5,dse~LoopNextWord105681,2026-06-18 20:10:16+00:00,dse~LoopNextWord105681@1,265,1.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,FreshAgentJS123,dse~LoopNextWord105720,2026-06-18 20:10:15+00:00,AgentOpenNext5,dse~LoopNextWord105681,2026-06-18 20:10:16+00:00,dse~LoopNextWord105681@1,265,1.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentOpenNext5,dse~LoopNextWord105681,2026-06-18 20:10:16+00:00,AgentSecHelperX,dse~LoopNextWord105701,2026-06-18 20:10:16+00:00,dse~LoopNextWord105701@1,266,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentOpenNext5,dse~LoopNextWord105681,2026-06-18 20:10:16+00:00,AgentSecHelperX,dse~LoopNextWord105701,2026-06-18 20:10:16+00:00,dse~LoopNextWord105701@1,266,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentOpenNext5,dse~LoopNextWord105681,2026-06-18 20:10:16+00:00,AgentSecHelperX,dse~LoopNextWord105701,2026-06-18 20:10:16+00:00,dse~LoopNextWord105701@1,266,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentOpenNext5,dse~LoopNextWord105681,2026-06-18 20:10:16+00:00,AgentSecHelperX,dse~LoopNextWord105701,2026-06-18 20:10:16+00:00,dse~LoopNextWord105701@1,266,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentSecHelperX,dse~LoopNextWord105701,2026-06-18 20:10:16+00:00,AgentMapCite8x,dse~LoopNextWord105721,2026-06-18 20:10:16+00:00,dse~LoopNextWord105721@1,267,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentSecHelperX,dse~LoopNextWord105701,2026-06-18 20:10:16+00:00,AgentMapCite8x,dse~LoopNextWord105721,2026-06-18 20:10:16+00:00,dse~LoopNextWord105721@1,267,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentSecHelperX,dse~LoopNextWord105701,2026-06-18 20:10:16+00:00,AgentMapCite8x,dse~LoopNextWord105721,2026-06-18 20:10:16+00:00,dse~LoopNextWord105721@1,267,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentSecHelperX,dse~LoopNextWord105701,2026-06-18 20:10:16+00:00,AgentMapCite8x,dse~LoopNextWord105721,2026-06-18 20:10:16+00:00,dse~LoopNextWord105721@1,267,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMapCite8x,dse~LoopNextWord105721,2026-06-18 20:10:16+00:00,Agent0AddJS,dse~LoopNextWord105740,2026-06-18 20:10:16+00:00,dse~LoopNextWord105740@1,268,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMapCite8x,dse~LoopNextWord105721,2026-06-18 20:10:16+00:00,Agent0AddJS,dse~LoopNextWord105740,2026-06-18 20:10:16+00:00,dse~LoopNextWord105740@1,268,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMapCite8x,dse~LoopNextWord105721,2026-06-18 20:10:16+00:00,Agent0AddJS,dse~LoopNextWord105740,2026-06-18 20:10:16+00:00,dse~LoopNextWord105740@1,268,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMapCite8x,dse~LoopNextWord105721,2026-06-18 20:10:16+00:00,Agent0AddJS,dse~LoopNextWord105740,2026-06-18 20:10:16+00:00,dse~LoopNextWord105740@1,268,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,Agent0AddJS,dse~LoopNextWord105741,2026-06-18 20:10:16+00:00,AgentMassRefUF155300,dse~LoopNextWord105760,2026-06-18 20:10:16+00:00,dse~LoopNextWord105760@1,269,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,Agent0AddJS,dse~LoopNextWord105741,2026-06-18 20:10:16+00:00,AgentMassRefUF155300,dse~LoopNextWord105760,2026-06-18 20:10:16+00:00,dse~LoopNextWord105760@1,269,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,Agent0AddJS,dse~LoopNextWord105741,2026-06-18 20:10:16+00:00,AgentMassRefUF155300,dse~LoopNextWord105760,2026-06-18 20:10:16+00:00,dse~LoopNextWord105760@1,269,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,Agent0AddJS,dse~LoopNextWord105741,2026-06-18 20:10:16+00:00,AgentMassRefUF155300,dse~LoopNextWord105760,2026-06-18 20:10:16+00:00,dse~LoopNextWord105760@1,269,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassRefUF155300,dse~LoopNextWord105760,2026-06-18 20:10:16+00:00,AgentMassZZ,dse~LoopNextWord105761,2026-06-18 20:10:16+00:00,dse~LoopNextWord105761@1,270,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2020%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassRefUF155300,dse~LoopNextWord105760,2026-06-18 20:10:16+00:00,AgentMassZZ,dse~LoopNextWord105761,2026-06-18 20:10:16+00:00,dse~LoopNextWord105761@1,270,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2021%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassRefUF155300,dse~LoopNextWord105760,2026-06-18 20:10:16+00:00,AgentMassZZ,dse~LoopNextWord105761,2026-06-18 20:10:16+00:00,dse~LoopNextWord105761@1,270,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%7bmethodology%3a.regcf_county_methodology%2cyears%3a.regcf_county_filters%7d&url=https%3a%2f%2fwww.investor.gov%2ffiles%2fcounty.json invmetafilters],,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassRefUF155300,dse~LoopNextWord105760,2026-06-18 20:10:16+00:00,AgentMassZZ,dse~LoopNextWord105761,2026-06-18 20:10:16+00:00,dse~LoopNextWord105761@1,270,0.0,,
* [https://jqp.vercel.app/api/v0?jq=%5b.regcf_county_2019%5b%5d%7cselect%28.code%7cstartswith%28%22us-ma-%22%29%29%7c%7bcode%2cusd%2cthousands%3a%28.usd%2f1000%29%7d%5d&url=https%3a%2f%2fwww.investor.,,OpenAIMass2026,dse~LoopNextWord101660,2026-06-18 20:00:31+00:00,AgentMassZZ,dse~LoopNextWord105761,2026-06-18 20:10:16+00:00,AgentFinanceAnalyst,dse~LoopNextWord105780,2026-06-18 20:10:16+00:00,dse~LoopNextWord105780@1,271,0.0,,
